PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	ONTOLOGY_CONCEPT_IDS_LIST
17083276	26	['In addition to this specific chromatin assembly activity, CAF-1 interacts with several proteins present in heterochromatin, including heterochromatin protein 1 (HP1) and MBD1, a methyl-CpG binding domain protein that recruits histone deacetylase and repressive histone methyltransferase activities [13–15].']	(4520, 4826)	['CHEBI:15358', 'CHEBI:15358', 'GO:0031497', 'GO:0031497', 'GO:0000785', 'GO:0033186', 'GO:0033186', 'GO:0033186', 'GO:0000792', 'GO:0000792', 'PR:P05205', 'PR:P05205', 'PR:P05205', 'PR:P05205', 'PR:000010214', 'PR:000043452', 'PR:000043452', 'SO:0000417']
17083276	27	['Furthermore, p150CAF-1 is required to ensure a replication-specific pool of HP1 molecules at replication sites in pericentric heterochromatin during mid-late S phase [16].']	(4827, 4998)	['CHEBI:36357', 'GO:0006260', 'GO:0006260', 'GO:0051320', 'GO:0051320', 'GO:0005721', 'GO:0005721', 'PR:000005402', 'PR:000005402', 'PR:000005402', 'PR:P05205', 'SO:0000296', 'SO:0000296']
17083276	28	['Taken together, these data suggest roles for CAF-1 in the formation of heterochromatin and in the heritability of epigenetic traits.']	(4999, 5131)	['GO:0031507', 'GO:0031507', 'GO:0031507', 'GO:0033186', 'GO:0033186', 'GO:0033186', 'GO:0000792']
17083276	29	['While the function of this evolutionary conserved histone chaperone has been studied extensively biochemically, we still lack information concerning its importance during early development in mammals and in pluripotent cells such as embryonic stem (ES) cells.']	(5132, 5391)	['CHEBI:15358', 'CL:0002248', 'CL:0002248', 'CL:0002322', 'CL:0002322', 'CL:0002322', 'CL:0002322', 'CL:0002322', 'NCBITaxon:40674', 'PR:000043452', 'UBERON:0000922']
17083276	30	['Here, we have analyzed the importance of CAF-1 during early mouse development by genetic ablation and in ES cells by depletion using RNA interference (RNAi).']	(5392, 5549)	['CL:0002322', 'CL:0002322', 'GO:0016246', 'GO:0016246', 'GO:0016246', 'GO:0033186', 'GO:0033186', 'GO:0033186', 'NCBITaxon:10088', 'SO:0000704']
17083276	31	['We show that CAF-1 is essential for viability in early mouse embryos and ES cells.']	(5550, 5632)	['CL:0002322', 'CL:0002322', 'GO:0033186', 'GO:0033186', 'GO:0033186', 'NCBITaxon:10088', 'UBERON:0019248', 'UBERON:0019248']
17083276	32	['We provide evidence that CAF-1 is required for the spatial organization and epigenetic marking of heterochromatin domains in pluripotent embryonic cells.']	(5633, 5786)	['CL:0002248', 'CL:0002321', 'CL:0002248', 'CL:0002321', 'GO:0033186', 'GO:0033186', 'GO:0033186', 'GO:0000792', 'UBERON:0000922']
17083276	33	['Results\n\nWe used gene targeting in ES cells to delete exon 3 in the Chaf1a gene, which encodes p150CAF-1 (Figure 1A).']	(5788, 5905)	['CL:0002322', 'CL:0002322', 'PR:000005402', 'PR:000005402', 'PR:000005402', 'PR:000005402', 'SO:0000704', 'SO:0000147', 'SO:0000704']
17083276	34	['Chaf1a+/− mice were born at a Mendelian frequency, were of normal size and weight, displayed no obvious abnormalities, and were fertile.']	(5906, 6042)	['GO:0007567', 'NCBITaxon:10088', 'PR:000005402']
17083276	35	['Crossing heterozygous mice failed to generate viable newborn Chaf1a−/− mice.']	(6043, 6119)	['NCBITaxon:10088', 'NCBITaxon:10088', 'PR:000005402']
17083276	36	['Furthermore, no homozygous Chaf1a−/− embryos were detected at any of the post-implantation stages.']	(6120, 6218)	['GO:0007566', 'PR:000005402', 'UBERON:0000922']
17083276	37	['However, we could detect Chaf1a−/− embryos at embryonic day 4 (E4) using a PCR strategy (Figure 1B).']	(6219, 6319)	['PR:000005402', 'UBERON:0000922', 'UBERON:0000922']
17083276	38	['They represent only 10% of E4 embryos obtained from Chaf1a+/− mice intercrosses, suggesting that more than half of the homozygous mutant embryos had degenerated before this stage.']	(6320, 6499)	['NCBITaxon:10088', 'PR:000005402', 'UBERON:0000922', 'UBERON:0000922']
17083276	39	['Moreover, mutant embryos contained only eight to 16 cells at the E4 stage, instead of 32 cells observed for wild-type or heterozygous blastocysts (Figure 1C and 1D).']	(6500, 6665)	['UBERON:0000922', 'UBERON:0000358']
17083276	40	['Further analysis by light microscopy using immunofluorescence (IF) allowed us to compare wild-type and p150CAF-1-depleted embryos.']	(6666, 6796)	['PR:000005402', 'PR:000005402', 'PR:000005402', 'UBERON:0000922']
17083276	41	['A loss of p150CAF-1 staining could not be detected before the eight-cell stage (unpublished data) suggesting that maternally contributed protein is present in the embryo up to the four-cell stage.']	(6797, 6993)	['PR:000005402', 'PR:000005402', 'PR:000005402', 'UBERON:0007236', 'UBERON:0007236', 'UBERON:0007236', 'UBERON:0007236', 'UBERON:0000922', 'UBERON:0007233', 'UBERON:0007233', 'UBERON:0007233', 'UBERON:0007233']
17083276	42	['Thus, depletion of p150CAF-1 protein from this stage allows a maximum of two additional cell divisions before developmental arrest.']	(6994, 7125)	['GO:0051301', 'GO:0051301', 'PR:000005402', 'PR:000005402', 'PR:000005402']
17083276	43	['Strikingly, we found that the nuclear organization of heterochromatin appeared abnormal in the nuclei of Chaf1a−/− embryos.']	(7127, 7250)	['GO:0005634', 'GO:0000792', 'GO:0005634', 'PR:000005402', 'UBERON:0000922']
17083276	44	['Pericentric heterochromatin, the major component of constitutive heterochromatin, can easily be visualized in interphase nuclei by the fluorochrome DAPI and by immunostaining with HP1α [16,17–19].']	(7251, 7447)	['CHEBI:51217', 'CHEBI:51231', 'GO:0051325', 'GO:0005721', 'GO:0005721', 'GO:0000792', 'GO:0005634', 'PR:000005086']
17083276	45	['In wild-type blastocysts and in mouse somatic cells, pericentric heterochromatin domains cluster together and form higher-order chromatin structures called chromocenters [20], which are visualized as DAPI-dense foci (Figure 1C).']	(7448, 7676)	['CHEBI:51231', 'CL:0002371', 'CL:0002371', 'GO:0005721', 'GO:0005721', 'GO:0000785', 'GO:0010369', 'NCBITaxon:10088', 'UBERON:0000358']
17083276	46	['These structures were not detected in Chaf1a−/− embryos (Figure 1D).']	(7677, 7745)	['PR:000005402', 'UBERON:0000922']
17083276	47	['Since chromatin architecture and higher-order structures are important for genome function [21], we decided to characterize this phenotype in more detail.']	(7746, 7900)	['GO:0000785', 'SO:0001026']
17083276	48	['For this purpose, we examined the status of heterochromatin organization between the two-cell and blastocyst stages.']	(7901, 8017)	['GO:0000792', 'UBERON:0007232', 'UBERON:0007232', 'UBERON:0007232', 'UBERON:0000358', 'UBERON:0007232']
17083276	49	['In two-cell stage wild-type embryos, DAPI staining is diffuse and fibrillar, with regions of higher density around the nucleolar precursor bodies (Figure 1E).']	(8018, 8176)	['CHEBI:51231', 'GO:0005731', 'GO:0005731', 'GO:0005731', 'UBERON:0007232', 'UBERON:0007232', 'UBERON:0007232', 'UBERON:0007232', 'UBERON:0000922']
17083276	50	['Heterochromatin domains are progressively assembled into DAPI-dense foci between the four-cell and 32-cell blastocyst stages (Figure 1F).']	(8177, 8314)	['CHEBI:51231', 'GO:0000792', 'UBERON:0007233', 'UBERON:0007233', 'UBERON:0007233', 'UBERON:0000358', 'UBERON:0007233']
17083276	51	['Localization of HP1α confirmed that the structures visualized by DAPI staining correspond to constitutive heterochromatin (Figure 1E).']	(8315, 8449)	['CHEBI:51231', 'GO:0000792', 'PR:000005086']
17083276	52	['Thus, the nuclear organization of heterochromatin is dramatically modified during pre-implantation development, between the two-cell and blastocyst stages.']	(8450, 8605)	['GO:0007566', 'GO:0005634', 'GO:0000792', 'UBERON:0007232', 'UBERON:0007232', 'UBERON:0007232', 'UBERON:0000358', 'UBERON:0007232']
17083276	53	['In Chaf1a−/− E4 embryos, which are arrested between the eight- and 16-cell stage, DAPI-dense foci were barely detectable (Figure 1D).']	(8606, 8739)	['CHEBI:51231', 'PR:000005402', 'UBERON:0000922', 'UBERON:0007236', 'UBERON:0007236', 'UBERON:0007236', 'UBERON:0007236']
17083276	54	['Instead, DAPI staining was diffuse within the nucleus, with regions of higher density around the nucleoli and at the periphery of the nuclei (Figure 1D).']	(8740, 8893)	['CHEBI:51231', 'GO:0005634', 'GO:0005730', 'GO:0034399', 'GO:0034399', 'GO:0034399']
17083276	55	['Localization of HP1α showed a diffuse pattern similar to the DAPI, with some enrichment at the nuclear periphery, and around the nucleoli (Figure 1D).']	(8894, 9044)	['CHEBI:51231', 'GO:0034399', 'GO:0034399', 'GO:0005730', 'PR:000005086']
17083276	56	['This abnormal organization of heterochromatin in Chaf1a−/− embryos is reminiscent of the heterochromatin organization found in two- to four-cell stage wild-type embryos (compare Figure 1D and 1F).']	(9045, 9241)	['GO:0000792', 'GO:0000792', 'PR:000005402', 'UBERON:0000922', 'UBERON:0007232', 'UBERON:0007232', 'UBERON:0007233', 'UBERON:0007233', 'UBERON:0007233', 'UBERON:0007232', 'UBERON:0007233', 'UBERON:0007232', 'UBERON:0000922']
17083276	57	['These data evidence a key role for p150CAF-1 during pre-implantation development, and reveal that this protein is required for the proper 3-D organization of heterochromatin within embryonic cell nuclei.']	(9242, 9445)	['CL:0002321', 'CL:0002321', 'GO:0007566', 'GO:0005720', 'GO:0005720', 'GO:0005634', 'GO:0005634', 'GO:0005720', 'PR:000005402', 'PR:000005402', 'PR:000005402', 'UBERON:0000922']
17083276	58	['Next, we wondered whether a similar requirement for CAF-1 could also be observed in ES cells, which are derived from the blastocyst inner cell mass.']	(9447, 9595)	['CL:0002322', 'CL:0002322', 'GO:0033186', 'GO:0033186', 'GO:0033186', 'UBERON:0000358', 'UBERON:0000087', 'UBERON:0000087', 'UBERON:0000087']
17083276	59	['Given the early developmental arrest observed in Chaf1a−/− embryos, such cells could not be derived directly from null embryos, and we thus used an RNAi strategy (Figure 2A).']	(9596, 9770)	['GO:0016246', 'PR:000005402', 'UBERON:0000922', 'UBERON:0000922']
17083276	60	['p150CAF-1 knockdown in ES cells was quantified by Western blot analysis and IF.']	(9771, 9850)	['CL:0002322', 'CL:0002322', 'PR:000005402', 'PR:000005402', 'PR:000005402']
17083276	61	['(Figure S1).']	(9851, 9863)	[]
17083276	62	['p150CAF-1 RNAi-depleted ES cells displayed a phenotype very similar to the cells of Chaf1a−/− E4 mice.']	(9864, 9966)	['CL:0002322', 'CL:0002322', 'GO:0016246', 'NCBITaxon:10088', 'PR:000005402', 'PR:000005402', 'PR:000005402', 'PR:000005402']
17083276	63	['DAPI-dense foci were lost, and we observed diffuse HP1α and DAPI staining around the nucleoli and at the periphery of the nucleus (Figure 2B).']	(9967, 10109)	['CHEBI:51231', 'CHEBI:51231', 'GO:0005730', 'GO:0034399', 'GO:0034399', 'GO:0034399', 'PR:000005086']
17083276	64	['This result indicates that p150CAF-1 is essential for nuclear organization of heterochromatin in ES cells in a similar way to early pre-implantation embryos.']	(10110, 10267)	['CL:0002322', 'CL:0002322', 'GO:0007566', 'GO:0005634', 'GO:0000792', 'PR:000005402', 'PR:000005402', 'PR:000005402', 'UBERON:0000922']
17083276	65	['Surprisingly, we did not observe this severe alteration in heterochromatin organization in primary mouse embryonic fibroblasts (MEFs) following p150CAF-1 depletion by RNAi.']	(10268, 10440)	['CL:0000057', 'GO:0016246', 'GO:0000792', 'NCBITaxon:10088', 'PR:000005402', 'PR:000005402', 'PR:000005402', 'UBERON:0000922']
17083276	66	['p150CAF-1 depletion in MEFs resulted in a strong inhibition of cell proliferation (unpublished data), but did not alter the clustering of heterochromatin domains (Figures 2C and S2).']	(10441, 10623)	['GO:0008283', 'GO:0008283', 'GO:0000792', 'PR:000005402', 'PR:000005402', 'PR:000005402']
17083276	67	['Similarly, p150CAF-1 depletion in 3T3 cells did not affect heterochromatin organization [16].']	(10624, 10717)	['GO:0000792', 'PR:000005402', 'PR:000005402', 'PR:000005402']
17083276	68	['These observations reveal a specific function for CAF-1 in the early embryo and ES cells.']	(10718, 10807)	['CL:0002322', 'CL:0002322', 'GO:0033186', 'GO:0033186', 'GO:0033186', 'UBERON:0019248', 'UBERON:0019248']
17083276	69	['We also wondered whether loss of p150CAF-1 in ES cells specifically affects the heterochromatin nuclear subcompartment, or whether it might result in a more global loss of nuclear organization and architecture.']	(10809, 11019)	['CL:0002322', 'CL:0002322', 'GO:0000792', 'GO:0005634', 'GO:0005634', 'PR:000005402', 'PR:000005402', 'PR:000005402']
17083276	70	['We used a specific antibody against the promyelocytic leukemia (PML) protein to study the fate of the PML nuclear bodies, which are well-characterized subnuclear structures [22].']	(11020, 11198)	['CL:0000836', 'GO:0042571', 'GO:0016605', 'GO:0016605', 'GO:0016605', 'GO:0005634', 'PR:000026474', 'PR:000026474', 'PR:000026474', 'PR:000026474']
17083276	71	['We could not detect any significant difference in the distribution and aspect of PML nuclear bodies between control and p150CAF-1-depleted ES cells (Figure 2D).']	(11199, 11359)	['CL:0002322', 'CL:0002322', 'GO:0016605', 'GO:0016605', 'GO:0016605', 'PR:000026474', 'PR:000005402', 'PR:000005402', 'PR:000005402']
17083276	72	['These data show that nuclear architecture is not globally altered following CAF-1 loss-of-function.']	(11360, 11459)	['GO:0005634', 'GO:0033186', 'GO:0033186', 'GO:0033186']
17083276	73	['In addition, Western blot analysis revealed that CAF-1 depletion did not result in altered levels of chromatin architectural proteins such as histone H3 and HP1α (Figure S1).']	(11460, 11634)	['CHEBI:15358', 'GO:0033186', 'GO:0033186', 'GO:0033186', 'GO:0000785', 'PR:000027594', 'PR:000027594', 'PR:000005086']
17083276	74	['Thus, CAF-1 is specifically required in early embryos and in ES cells for the proper organization of the heterochromatin subnuclear compartment.']	(11635, 11779)	['CL:0002322', 'CL:0002322', 'GO:0033186', 'GO:0033186', 'GO:0033186', 'GO:0000792', 'GO:0005634', 'UBERON:0019248', 'UBERON:0019248']
17083276	75	['Previous studies performed in mammalian cell lines showed that CAF-1 activity is required for S phase progression [16,23,24].']	(11781, 11906)	['GO:0051320', 'GO:0051320', 'GO:0033186', 'GO:0033186', 'GO:0033186', 'NCBITaxon:40674']
17083276	76	['We show here that 3 d after transfection of the RNAi vector, p150CAF-1-depleted cells (identified by a complete absence of CAF-1 IF signal) appear still active for replication, as revealed by incorporation of the thymidine analog bromodeoxyuridine (BrdU) (Figure 3A), the PCNA (proliferating cell nuclear antigen) pattern (Figure 3B), and flow cytometry analysis (Figure 3C).']	(11907, 12282)	['CHEBI:472552', 'CHEBI:472552', 'CHEBI:59132', 'GO:0009294', 'GO:0016246', 'GO:0006260', 'GO:0008283', 'GO:0033186', 'GO:0033186', 'GO:0033186', 'PR:000005402', 'PR:000005402', 'PR:000005402', 'PR:000012421', 'PR:000012421', 'PR:000012421', 'PR:000012421', 'PR:000012421', 'SO:0000440']
17083276	77	['Hence, in these cells, DNA replication persists despite the drastic changes in heterochromatin organization.']	(12283, 12391)	['GO:0006260', 'GO:0006260', 'GO:0000792']
17083276	78	['However, 24 h later, ES cells cease to proliferate and die, revealing that p150CAF-1 is required for an essential cellular process, as in embryos.']	(12392, 12538)	['CL:0002322', 'CL:0002322', 'GO:0008283', 'GO:0016265', 'GO:0009987', 'GO:0009987', 'PR:000005402', 'PR:000005402', 'PR:000005402', 'UBERON:0000922']
17083276	79	['Altogether, our data demonstrate that loss of p150CAF-1 function in ES cells and early embryos alters first the organization of heterochromatin in the nucleus and, in a subsequent step, cell cycle and viability.']	(12539, 12750)	['CL:0002322', 'CL:0002322', 'GO:0007049', 'GO:0007049', 'GO:0005720', 'GO:0005720', 'GO:0005720', 'PR:000005402', 'PR:000005402', 'PR:000005402', 'UBERON:0019248', 'UBERON:0019248']
17083276	80	['In order to better characterize the defects in heterochromatin organization, we performed two-color DNA fluorescence in situ hybridization (FISH) experiments to reveal the spatial distribution of pericentric and centric chromosomal regions, which in mouse are mainly composed of large blocks of major and minor satellite repeats, respectively [20].']	(12752, 13100)	['GO:0000792', 'GO:0097617', 'NCBITaxon:10088']
17083276	81	['Pericentric domains from different chromosomes form clusters, which are revealed by FISH as large spots that coincide with DAPI-dense foci in the interphase nucleus (Figure 4A).']	(13101, 13278)	['CHEBI:51231', 'GO:0051325', 'GO:0005634']
17083276	82	['At the periphery of each pericentric domain, centric regions form individual entities (Figure 4A).']	(13279, 13377)	[]
17083276	83	['In p150CAF-1 RNAi-depleted cells, we observed a disruption of pericentric heterochromatin clusters that coincides with the disappearance of DAPI-dense foci (Figure 4B).']	(13378, 13546)	['CHEBI:51231', 'GO:0016246', 'GO:0005721', 'GO:0005721', 'PR:000005402', 'PR:000005402', 'PR:000005402']
17083276	84	['Individual pericentric domains from single chromosomes are now found either isolated or aggregated in a pattern less dense than the regular clusters observed in control cells (Figure 4B).']	(13547, 13734)	[]
17083276	85	['Such aggregates, which are often found at the nuclear periphery, are also revealed by DAPI staining as a typical signature of p150CAF-1 loss-of-function.']	(13735, 13888)	['CHEBI:51231', 'GO:0034399', 'GO:0034399', 'PR:000005402', 'PR:000005402', 'PR:000005402']
17083276	86	['Quantification of fluorescence along a line randomly drawn across the nucleus revealed lower fluorescence intensity and a broader distribution of DAPI and major satellite hybridization signals in p150CAF-1-depleted cells (Figure 4C and 4D), indicating decondensation of pericentric heterochromatin domains.']	(13889, 14195)	['CHEBI:51231', 'GO:0005634', 'GO:0005721', 'GO:0005721', 'GO:0097617', 'PR:000005402', 'PR:000005402', 'PR:000005402']
17083276	87	['In contrast, centric domains showed an intensity and shape similar to control cells, suggesting that they remain unaffected by p150CAF-1 depletion (Figure 4C and 4D).']	(14196, 14362)	['PR:000005402', 'PR:000005402', 'PR:000005402']
17083276	88	['In conclusion, these results show that p150CAF-1 is required for the proper condensation and clustering of pericentric heterochromatin domains.']	(14363, 14506)	['GO:0005721', 'GO:0005721', 'PR:000005402', 'PR:000005402', 'PR:000005402']
17083276	89	['Given the known role of CAF-1 in the deposition of histone H3.1 and H4 associated with DNA synthesis [11,12], we wondered whether this defect in higher-order chromatin organization could reflect an aberrant nucleosomal organization.']	(14508, 14740)	['CHEBI:15358', 'GO:0071897', 'GO:0071897', 'GO:0033186', 'GO:0033186', 'GO:0033186', 'GO:0000785', 'GO:0000786', 'PR:000008603', 'PR:000008603']
17083276	90	['Using DNase I and micrococcal nuclease (MNase) assays, we could not observe any significant difference between control and p150CAF-1-depleted ES cells at the level of bulk genome chromatin or at pericentric repeats (Figure 5).']	(14741, 14967)	['CL:0002322', 'CL:0002322', 'GO:0000785', 'PR:000005402', 'PR:000005402', 'PR:000005402', 'SO:0001026']
17083276	91	['In a second series of experiments, we compared the association of histone H3 with chromatin in nuclei isolated from cells transfected with control and p150CAF-1 RNAi plasmid vectors.']	(14968, 15150)	['CHEBI:15358', 'GO:0009294', 'GO:0016246', 'GO:0000790', 'GO:0000790', 'GO:0000790', 'PR:000027594', 'PR:000027594', 'PR:000005402', 'PR:000005402', 'PR:000005402', 'SO:0000755', 'SO:0000755']
17083276	92	['Nuclei were incubated in buffers with different salt concentrations ranging from 100 mM NaCl to 1 M NaCl.']	(15151, 15256)	['CHEBI:24866', 'CHEBI:26710', 'CHEBI:26710', 'GO:0005634']
17083276	93	['In all conditions, the amount of histone H3 remaining associated with chromatin was indistinguishable in control and p150CAF-1-depleted ES cells (unpublished data).']	(15257, 15421)	['CHEBI:15358', 'CL:0002322', 'CL:0002322', 'GO:0000785', 'PR:000027594', 'PR:000027594', 'PR:000005402', 'PR:000005402', 'PR:000005402']
