PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	ONTOLOGY_CONCEPT_IDS_LIST
15819996	10	['Conclusion\n\nWe have demonstrated a translocation of Annexin A7 to nuclei of cells in early murine brain development and the presence of Annexin A7 in nuclei of neuronal cells in the adult animal.']	(1643, 1838)	['CL:0000540', 'CL:0000540', 'GO:0051170', 'GO:0051170', 'GO:0051170', 'GO:0007420', 'GO:0007420', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'NCBITaxon:39107', 'NCBITaxon:33208', 'PR:000004080', 'PR:000004080', 'PR:000004080', 'PR:000004080', 'UBERON:0000955', 'UBERON:0007023']
15819996	11	['The role of Annexin A7 in nuclei of differentiating and mature neuronal cells remains elusive.']	(1839, 1933)	['CL:0000540', 'CL:0000540', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'PR:000004080', 'PR:000004080']
15819996	12	['Background\n\nAnnexins form a family of structurally related proteins, which bind to negatively charged phospholipids in a Ca2+-dependent manner [1].']	(1935, 2082)	['CHEBI:62643', 'CHEBI:62643', 'CHEBI:62643', 'CHEBI:29108', 'CHEBI:29108']
15819996	13	['They are characterized by a bipartite structure with a conserved C-terminal core domain and a unique N-terminal domain that varies in length and amino acid composition.']	(2083, 2251)	['SO:0000417', 'SO:0000417']
15819996	14	['The C-terminal domain is formed by either a four- or eightfold repeat of approximately 70 amino acids, each repeat carrying a Ca2+-binding site, and is responsible for phospholipid binding.']	(2252, 2441)	['CHEBI:29108', 'CHEBI:29108', 'CHEBI:16247', 'SO:0000417', 'SO:0000409', 'SO:0000409']
15819996	15	['The N-terminal regions are thought to confer functional diversity to the annexin proteins [2].']	(2442, 2536)	[]
15819996	16	['The biochemical features in vitro were analyzed extensively, but the in vivo functions of annexins remain unclear.']	(2537, 2651)	[]
15819996	17	['Annexin A7, the first annexin to be described, was isolated as the agent that mediated aggregation of chromaffin granules and fusion of membranes and phospholipids in the presence of Ca2+-ions [3].']	(2653, 2850)	['CHEBI:16247', 'CHEBI:29108', 'CHEBI:29108', 'CHEBI:29108', 'GO:0061025', 'GO:0061025', 'GO:0061025', 'GO:0042583', 'GO:0042583', 'GO:0016020', 'PR:000004080', 'PR:000004080']
15819996	18	['Expression studies demonstrated the distribution of Annexin A7 in a wide variety of tissues and cells mainly enriched in the cytosol in close association with membranous structures, but it was also described in the nucleus of adrenal chromaffin cells [4].']	(2851, 3106)	['CL:1000426', 'CL:1000426', 'CL:1000426', 'GO:0010467', 'GO:0005829', 'GO:0016020', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'PR:000004080', 'PR:000004080', 'UBERON:0000479', 'UBERON:0002369']
15819996	19	['The presence of an alternatively spliced cassette exon gives rise to two Annexin A7 isoforms corresponding in molecular mass to 47 kDa and 51 kDa.']	(3107, 3253)	['GO:0000380', 'GO:0000380', 'PR:000004080', 'PR:000004080', 'SO:0005853', 'SO:0000147', 'SO:0001060']
15819996	20	['The isoforms differ in their N-terminal domain and exhibit a tissue-specific expression pattern.']	(3254, 3350)	['GO:0010467', 'SO:0001060', 'SO:0000417', 'UBERON:0000479']
15819996	21	['The 47 kDa isoform is present in all tissues except for skeletal muscle, where the 51 kDa isoform is exclusively present.']	(3351, 3472)	['SO:0001060', 'SO:0001060', 'UBERON:0000479', 'UBERON:0001134', 'UBERON:0001134']
15819996	22	['Heart muscle, brain tissue and red blood cells contain both isoforms [5-8].']	(3473, 3548)	['CL:0000232', 'CL:0000232', 'CL:0000232', 'SO:0001060', 'UBERON:0001133', 'UBERON:0001133', 'UBERON:0000955', 'UBERON:0000479', 'UBERON:0000178']
15819996	23	['Previous studies indicated that the subcellular localization of Annexin A7 changes during myoblast differentiation.']	(3549, 3664)	['CL:0000056', 'PR:000004080', 'PR:000004080']
15819996	24	['In undifferentiated cells the protein is equally distributed between cytosol and membrane fractions while in differentiated cells it is exclusively present in the membrane fraction [7].']	(3665, 3850)	['GO:0005829', 'GO:0016020', 'GO:0016020']
15819996	25	['Reports by Clemen et al.']	(3851, 3875)	[]
15819996	26	['[9] and Herr et al.']	(3876, 3895)	[]
15819996	27	['[8,10] demonstrated roles for Annexin A7 in shape and osmotic resistance of red blood cells, platelet aggregation velocity, and in the velocity of spreading astrocytic Ca2+-waves.']	(3896, 4075)	['CHEBI:29108', 'CHEBI:29108', 'CL:0000232', 'CL:0000232', 'CL:0000232', 'CL:0000233', 'CL:0000127', 'GO:0070527', 'GO:0070527', 'PR:000004080', 'PR:000004080', 'UBERON:0000178']
15819996	28	['Annexin A7 is also involved in the maintenance of regular cardiac electrophysiology and Ca2+-homeostasis [Schrickel et al., submitted].']	(4076, 4211)	['CHEBI:29108', 'CHEBI:29108', 'GO:0042592', 'PR:000004080', 'PR:000004080', 'UBERON:0000948']
15819996	29	['Detailed reports on appearance and distribution of Annexin A7 during brain development are not available.']	(4212, 4317)	['GO:0007420', 'GO:0007420', 'PR:000004080', 'PR:000004080', 'UBERON:0000955']
15819996	30	['In the present study we focus on the distribution of Annexin A7 in the developing brain of mice embryos between E5 and E16, and in the adult mouse brain.']	(4318, 4471)	['NCBITaxon:10088', 'NCBITaxon:10088', 'PR:000004080', 'PR:000004080', 'UBERON:0000955', 'UBERON:0000922', 'UBERON:0007023', 'UBERON:0000955']
15819996	31	['Results\n\nAnnexin A7 is expressed in the early mouse embryo\n\nFirst we examined the expression of Annexin A7 in ES cells (Bruce4, established from C57BL/6J mice) and the early stages of mouse embryonic development at the mRNA level by northern blot analysis and at the protein level by Western blotting and immunohistochemistry, respectively.']	(4473, 4813)	['CL:0002322', 'CL:0002322', 'GO:0010467', 'GO:0010467', 'GO:0009790', 'GO:0009790', 'NCBITaxon:10088', 'NCBITaxon:10088', 'NCBITaxon:10088', 'PR:000004080', 'PR:000004080', 'PR:000004080', 'PR:000004080', 'UBERON:0000922', 'UBERON:0000922']
15819996	32	["Northern blot analysis shows in ES-cells and at embryonic days E7, E11, E15, and E17 two mRNA species of 1.8 kb and 2.4 kb, which result from alternative splicing in the untranslated 3'end (Fig."]	(4814, 5008)	['CL:0002322', 'CL:0002322', 'CL:0002322', 'GO:0000380', 'GO:0000380', 'GO:0006412', 'SO:0000205', 'SO:0000205', 'SO:0000205', 'SO:0000205', 'UBERON:0000922']
15819996	33	['1A) [11].']	(5009, 5018)	[]
15819996	34	['We found similar Annexin A7 mRNA levels in the four embryonic stages.']	(5019, 5088)	['PR:000004080', 'PR:000004080', 'UBERON:0000922']
15819996	35	['Reprobing with a β-actin probe verified equal loading; the appearance of a faster migrating mRNA species in addition to the 2.0 kb species is characteristic for β-actin [12].']	(5089, 5263)	['PR:000003676', 'PR:000003676', 'PR:000003676', 'PR:000003676', 'PR:000003676', 'PR:000003676']
15819996	36	['On the protein level, ES cells express only the smaller Annexin A7 isoform of 47 kDa (Fig.']	(5264, 5354)	['CL:0002322', 'CL:0002322', 'GO:0010467', 'PR:000004080', 'PR:000004080', 'SO:0001060']
15819996	37	['1B, neuro-2a cells and heart tissue are included for control).']	(5355, 5417)	['UBERON:0000948', 'UBERON:0000479']
15819996	38	['Figure 1\n\nExpression of Annexin A7.']	(5419, 5454)	['GO:0010467', 'PR:000004080', 'PR:000004080']
15819996	39	['(A) Northern blot analysis of RNA from ES-cells and embryos E7, E11, E15, E17 probed with a full length annexin A7 cDNA.']	(5455, 5575)	['CL:0002322', 'CL:0002322', 'CL:0002322', 'PR:000004080', 'PR:000004080', 'UBERON:0000922']
15819996	40	['Transcripts of 1.8 and 2.4 kb are detected in all stages examined (upper panel).']	(5576, 5656)	['SO:0000673']
15819996	41	['Reprobing with a β-actin probe verified equal loading (lower panel, 2.0 kb band).']	(5657, 5738)	['PR:000003676', 'PR:000003676', 'PR:000003676']
15819996	42	['(B) Murine ES cells (ES) express only the small Annexin A7 isoform.']	(5739, 5806)	['CL:0002322', 'CL:0002322', 'CL:0002322', 'GO:0010467', 'NCBITaxon:39107', 'PR:000004080', 'PR:000004080', 'SO:0001060']
15819996	43	['Both isoforms are expressed in neuroblastoma neuro-2a cells (N2A), heart (HRT) and brain tissue (CNS) from adult mice.']	(5807, 5925)	['GO:0010467', 'NCBITaxon:10088', 'SO:0001060', 'UBERON:0000948', 'UBERON:0000948', 'UBERON:0000955', 'UBERON:0000479', 'UBERON:0001017', 'UBERON:0007023']
15819996	44	['Proteins from neuro-2a and ES cells, heart and brain were resolved by SDS polyacrylamide gel electrophoresis (12% acrylamide) and transferred to nitrocellulose membranes.']	(5926, 6096)	['CHEBI:8984', 'CHEBI:28619', 'CHEBI:53325', 'CL:0002322', 'CL:0002322', 'UBERON:0000948', 'UBERON:0000955']
15819996	45	['The Western blot was probed with mAb 203–217 followed by incubation with a peroxidase coupled secondary antibody.']	(6097, 6210)	['GO:0042571', 'MOP:0000779']
15819996	46	['Detection was with enhanced chemiluminescence.']	(6211, 6257)	[]
15819996	47	['Immunohistochemistry confirmed the presence of the protein during early development.']	(6259, 6343)	[]
15819996	48	['Annexin A7 immunoreactivity using mAb 203–217, which specifically recognizes both isoforms of Annexin A7, can be observed in the two cell types of the cylinder stage at E5 with a weaker Annexin A7 expression in the ectoderm (Fig.']	(6344, 6573)	['GO:0010467', 'PR:000004080', 'PR:000004080', 'PR:000004080', 'PR:000004080', 'PR:000004080', 'PR:000004080', 'SO:0001060', 'UBERON:0004013', 'UBERON:0000924']
15819996	49	['2A–C).']	(6574, 6580)	[]
15819996	50	['At E8 Annexin A7 can be detected in almost all tissues of the embryo (data not shown).']	(6581, 6667)	['PR:000004080', 'PR:000004080', 'UBERON:0005291', 'UBERON:0005291', 'UBERON:0005291']
15819996	51	['A correlation between the presence of Annexin A7 and the origin of a cell type from one of the three germ layers is not apparent.']	(6668, 6797)	['PR:000004080', 'PR:000004080', 'UBERON:0000923', 'UBERON:0000923']
15819996	52	['We specifically noted the localization of the protein in the neuroepithelium of the neural fold and tube (Fig.']	(6798, 6908)	['UBERON:0034705', 'UBERON:0005062', 'UBERON:0001049', 'UBERON:0005062', 'UBERON:0001049']
15819996	53	['2D–F, proximal, E8; Fig.']	(6909, 6933)	[]
15819996	54	['2G–I, distal, E13).']	(6934, 6953)	[]
15819996	55	['At the subcellular level, Annexin A7 was present in punctate structures mainly in the cytosol of all examined cells (Fig.']	(6954, 7075)	['GO:0005829', 'PR:000004080', 'PR:000004080']
15819996	56	['2E,F).']	(7076, 7082)	[]
15819996	57	['This distribution was also observed during subsequent development.']	(7083, 7149)	[]
15819996	58	['Figure 2\n\nAnnexin A7 immunoreactivity in early mouse embryos.']	(7151, 7212)	['NCBITaxon:10088', 'PR:000004080', 'PR:000004080', 'UBERON:0000922']
15819996	59	['(A) Phase contrast, embryo E5: The egg cylinder consists of an inner cell mass (a) representing the ectoderm and an outer layer of endoderm cells (b).']	(7213, 7363)	['CL:0000025', 'CL:0000223', 'CL:0000223', 'UBERON:0000922', 'UBERON:0004013', 'UBERON:0004013', 'UBERON:0000087', 'UBERON:0000087', 'UBERON:0000087', 'UBERON:0000924', 'UBERON:0000119', 'UBERON:0000119', 'UBERON:0000925', 'UBERON:0000119']
15819996	60	['(B) Immunostaining of the paraffin section was performed using purified mAb 203–217 and Cy3-conjugated anti-mouse IgG.']	(7364, 7482)	['CHEBI:37987', 'GO:0071735', 'MOP:0000779', 'NCBITaxon:10088']
15819996	61	['Annexin A7 is expressed in both cell types of the egg cylinder with a strong staining of the endoderm and a weaker staining of the ectoderm.']	(7483, 7623)	['CL:0000025', 'GO:0010467', 'PR:000004080', 'PR:000004080', 'UBERON:0004013', 'UBERON:0004013', 'UBERON:0000925', 'UBERON:0000924']
15819996	62	['The nuclei are devoid of immune reactions.']	(7624, 7666)	['GO:0005634', 'UBERON:0002405']
15819996	63	['(C) Negative control using the secondary Cy3-antibody only.']	(7667, 7726)	['CHEBI:37987', 'GO:0042571']
15819996	64	['(D-F) Annexin A7 expression in the proximal neural tube (D) and nearby neural fold (E,F), embryo E8, transverse section.']	(7727, 7847)	['GO:0010467', 'PR:000004080', 'PR:000004080', 'UBERON:0001049', 'UBERON:0001049', 'UBERON:0005062', 'UBERON:0005062', 'UBERON:0000922']
15819996	65	['Immunolabeling of Annexin A7 was performed with purified mAb 203–217 and visualization was with an Alexa Fluor 488-conjugated anti-mouse IgG.']	(7848, 7989)	['CHEBI:52661', 'CHEBI:52661', 'CHEBI:52661', 'GO:0071735', 'MOP:0000779', 'NCBITaxon:10088', 'PR:000004080', 'PR:000004080']
15819996	66	['(D) An intense Annexin A7 immunostaining is detectable in the neuroepithelium of the neural tube (a, lumen of neural tube).']	(7990, 8113)	['PR:000004080', 'PR:000004080', 'UBERON:0034705', 'UBERON:0001049', 'UBERON:0001049', 'UBERON:0003842', 'UBERON:0003842', 'UBERON:0003842', 'UBERON:0003842']
15819996	67	['(E,F) Higher magnifications of the neuroepithelium show that Annexin A7 is expressed in the cytosol.']	(8114, 8214)	['GO:0010467', 'GO:0005829', 'PR:000004080', 'PR:000004080', 'UBERON:0034705']
15819996	68	['Arrowheads point to Annexin A7 immunoreactivity in the cytosol.']	(8215, 8278)	['GO:0005829', 'PR:000004080', 'PR:000004080']
15819996	69	['(G) Phase contrast, embryo E13, caudal neural tube.']	(8279, 8330)	['UBERON:0000922', 'UBERON:0001049', 'UBERON:0001049']
15819996	70	['(H) Immunostaining of the paraffin section was performed using purified mAb 203–217 and Alexa Fluor 488-conjugated anti-mouse IgG.']	(8331, 8461)	['CHEBI:52661', 'CHEBI:52661', 'CHEBI:52661', 'GO:0071735', 'MOP:0000779', 'NCBITaxon:10088']
15819996	71	['(I) Negative control using the secondary Alexa Fluor 488-antibody only.']	(8462, 8533)	['CHEBI:52661', 'CHEBI:52661', 'CHEBI:52661', 'GO:0042571']
15819996	72	['Bar, 20 μm.']	(8534, 8545)	[]
15819996	73	['Annexin A7 changes its subcellular localization in the embryonic brain at E16\n\nNext we analysed the cellular and subcellular distribution of Annexin A7 in the developing mouse brain (Fig.']	(8547, 8734)	['NCBITaxon:10088', 'PR:000004080', 'PR:000004080', 'PR:000004080', 'PR:000004080', 'UBERON:0000922', 'UBERON:0000955', 'UBERON:0000955']
15819996	74	['3).']	(8735, 8738)	[]
15819996	75	['At E13–E16 in transverse sections of the embryonic brain, most of the immunoreactive cells are present in the ventricular germinative zone surrounding the lateral ventricle (Fig.']	(8739, 8917)	['UBERON:0000922', 'UBERON:0000955', 'UBERON:0003053', 'UBERON:0003053', 'UBERON:0003053', 'UBERON:0002285', 'UBERON:0002285']
15819996	76	['3A, overview E16; Fig.']	(8918, 8940)	[]
15819996	77	['3H, overview E13).']	(8941, 8959)	[]
15819996	78	['A closer inspection revealed that Annexin A7 is mainly localized in the cytosol at E13 (Fig.']	(8960, 9052)	['GO:0005829', 'PR:000004080', 'PR:000004080']
15819996	79	['3B,E).']	(9053, 9059)	[]
15819996	80	['During further development the immature cells have rounded up two days later, but they retain Annexin A7 in the cytosol at E15 (Fig.']	(9060, 9192)	['GO:0005829', 'PR:000004080', 'PR:000004080']
15819996	81	['3C,F).']	(9193, 9199)	[]
15819996	82	['At E16 we observed the first prominent nuclear staining of Annexin A7 (Fig.']	(9200, 9275)	['GO:0005634', 'PR:000004080', 'PR:000004080']
15819996	83	['3D,G) in cells of the intermediate zone (Fig.']	(9276, 9321)	[]
15819996	84	['3I, oval), which contains neurons radially migrating towards the growing neopallium cortex [13,14] and also glial cells forming the white matter of the adult cortex.']	(9322, 9487)	['CL:0000540', 'CL:0000125', 'CL:0000125', 'GO:0040007', 'UBERON:0001950', 'UBERON:0001950', 'UBERON:0002316', 'UBERON:0002316', 'UBERON:0007023', 'UBERON:0001851']
15819996	85	['Cells located marginally in the neopallial cortex also exhibit a nuclear stain.']	(9488, 9567)	['GO:0005634', 'UBERON:0001950', 'UBERON:0001950']
15819996	86	['Labelling in the ventricular germinative zone is less prominent and the cytosol is no longer more strongly stained than the nucleus.']	(9568, 9700)	['GO:0005829', 'GO:0005634', 'UBERON:0003053', 'UBERON:0003053', 'UBERON:0003053']
15819996	87	['Figure 3\n\nSubcellular localization of Annexin A7 in embryos E13, E15 and E16.']	(9702, 9779)	['PR:000004080', 'PR:000004080', 'UBERON:0000922']
15819996	88	['Paraffin sections of embryonic brain were stained with purified mAb 203–217.']	(9780, 9856)	['UBERON:0000922', 'UBERON:0000955']
15819996	89	['Annexin A7 was visualized with Alexa Fluor 488-conjugated secondary antibody.']	(9857, 9934)	['CHEBI:52661', 'CHEBI:52661', 'CHEBI:52661', 'GO:0042571', 'MOP:0000779', 'PR:000004080', 'PR:000004080']
15819996	90	['(A) Overview, at E16 the immature GFAP-negative cells of the forming cerebral neocortex (b) surrounding the lateral ventricle (a) are strongly stained; square, a higher magnification of this area is given in (I).']	(9935, 10147)	['PR:000007939', 'UBERON:0001950', 'UBERON:0001950', 'UBERON:0002285', 'UBERON:0002285']
15819996	91	['(B) Higher magnification of the earlier stage E13 (H) shows, that the cells are stained in the cytosol (arrowhead).']	(10148, 10263)	['GO:0005829']
15819996	92	['(C) Two days later at E15 the cells have rounded up, and Annexin A7 stays in the cytosol.']	(10264, 10353)	['GO:0005829', 'PR:000004080', 'PR:000004080']
15819996	93	['(D) At E16 the first nuclear staining becomes apparent (arrowhead) in cells of the intermediate zone located between ventricular germinative zone and marginal neopallial cortex as seen in (I), oval.']	(10354, 10552)	['GO:0005634', 'UBERON:0003053', 'UBERON:0003053', 'UBERON:0003053', 'UBERON:0001950', 'UBERON:0001950']
15819996	94	['(E-G) Confocal microscopy confirms the results in B-D. (H) Overview, at E13 the immature GFAP-negative cells are strongly stained; a, lateral ventricle.']	(10553, 10705)	['PR:000007939', 'UBERON:0002285', 'UBERON:0002285']
15819996	95	['(I) Higher magnification of a cortical section of (A, square) demonstrating ventricular, intermediate, and marginal zones; oval, a higher magnification of this area is given in (D,G).']	(10706, 10889)	['UBERON:0001851', 'UBERON:0003053', 'UBERON:0003053']
15819996	96	['Mature neurons in adult mouse brain show an intense nuclear staining of Annexin A7\n\nBoth Annexin A7 isoforms are found in adult brain tissue (Fig.']	(10891, 11037)	['CL:0000540', 'GO:0005634', 'NCBITaxon:10088', 'PR:000004080', 'PR:000004080', 'PR:000004080', 'PR:000004080', 'SO:0001060', 'UBERON:0007023', 'UBERON:0000955', 'UBERON:0007023', 'UBERON:0000955', 'UBERON:0000479']
15819996	97	['1B).']	(11038, 11042)	[]
15819996	98	['In general, we observed two characteristic staining patterns for Annexin A7, a prominent nuclear stain in neurons (determined by lack of GFAP-immunoreactivity, localization, morphology) and a cytoplasmic and nuclear stain in astrocytes (GFAP-positive) in all areas of the mature murine brain.']	(11043, 11335)	['CL:0000540', 'CL:0000127', 'GO:0005634', 'GO:0005737', 'GO:0005634', 'NCBITaxon:39107', 'PR:000004080', 'PR:000004080', 'PR:000007939', 'PR:000007939', 'UBERON:0000955']
15819996	99	['In the neocortex (isocortex) Annexin A7 was strongly enriched in nuclei of neurons of all six cortical laminae (Fig.']	(11336, 11452)	['CL:0000540', 'GO:0005634', 'PR:000004080', 'PR:000004080', 'UBERON:0001950', 'UBERON:0001950', 'UBERON:0002301', 'UBERON:0002301']
15819996	100	['4A, section derived from cortex temporalis).']	(11453, 11497)	['UBERON:0016538', 'UBERON:0016538']
15819996	101	['For control, in the adult brain type-1 astrocytes can be characterized by a positive GFAP-stain (Fig.']	(11498, 11599)	['CL:0000127', 'PR:000007939', 'UBERON:0007023', 'UBERON:0000955']
15819996	102	['4B).']	(11600, 11604)	[]
15819996	103	['Fig.']	(11605, 11609)	[]
15819996	104	['4F demonstrates the presence of nuclear Annexin A7 in a neocortical neuron of the external granular layer (layer II) and in an astrocytic cell of the neocortical molecular layer (layer I) which additionally exhibits an intense signal in the cytoplasm and in cellular branches.']	(11610, 11886)	['CL:0000540', 'CL:0000127', 'CL:0000127', 'GO:0005634', 'GO:0005737', 'PR:000004080', 'PR:000004080', 'UBERON:0001950', 'UBERON:0005390', 'UBERON:0005390', 'UBERON:0005390']
15819996	105	['A further cell type of the isocortex showed a strong immunoreactivity in both, nucleus and cytosol, and was identified as pyramidal neuron based on morphology and absence of GFAP immunoreactivity.']	(11887, 12083)	['CL:0000598', 'CL:0000598', 'GO:0005634', 'GO:0005829', 'PR:000007939', 'UBERON:0001950']
15819996	106	['However, Annexin A7 apparently is more enriched in the nucleus (Fig.']	(12084, 12152)	['GO:0005634', 'PR:000004080', 'PR:000004080']
15819996	107	['4E).']	(12153, 12157)	[]
15819996	108	['Figure 4\n\nAnnexin A7 is present in neurons and astrocytes of the cortex temporalis and hippocampal formation of 10-weeks-old mice.']	(12159, 12289)	['CL:0000540', 'CL:0000127', 'NCBITaxon:10088', 'PR:000004080', 'PR:000004080', 'UBERON:0016538', 'UBERON:0016538', 'UBERON:0002421', 'UBERON:0002421']
15819996	109	['(A) Low magnification of the cortex temporalis presents an Annexin A7 expression in cells of the pial border, in neurons of all six isocortical laminae, and a weak signal in the adjacent white matter.']	(12290, 12490)	['CL:0000540', 'GO:0010467', 'PR:000004080', 'PR:000004080', 'UBERON:0016538', 'UBERON:0016538', 'UBERON:0002361', 'UBERON:0002301', 'UBERON:0002301', 'UBERON:0002316', 'UBERON:0002316']
15819996	110	['(B) Corresponding section stained with GFAP.']	(12491, 12535)	['PR:000007939']
15819996	111	['(C) Staining in the Stratum pyramidalis (a) and in the dentate gyrus of the hippocampus; square, a higher magnification of acorresponding area is given in (G,H).']	(12536, 12697)	['UBERON:0002313', 'UBERON:0002313', 'UBERON:0001885', 'UBERON:0001885', 'UBERON:0001885', 'UBERON:0002313', 'UBERON:0001885', 'UBERON:0002313']
15819996	112	['An intense Annexin A7 immunostaining is detectable.']	(12698, 12749)	['PR:000004080', 'PR:000004080']
15819996	113	['(D) Corresponding section stained with secondary antibody only.']	(12750, 12813)	['GO:0042571']
15819996	114	['(E) Presence of Annexin A7 in pyramidal neurons (lamina pyramidalis externa) of the isocortex temporalis.']	(12814, 12919)	['CL:0000598', 'CL:0000598', 'PR:000004080', 'PR:000004080', 'UBERON:0005392', 'UBERON:0005392', 'UBERON:0005392', 'UBERON:0016538', 'UBERON:0016538']
15819996	115	['These neurons were identified based on their morphology, distribution and lack of GFAP staining.']	(12920, 13016)	['CL:0000540', 'PR:000007939']
15819996	116	['AnnexinA7 exhibits a punctate staining, which is pronounced in the nucleus (arrowhead).']	(13017, 13104)	['GO:0005634', 'PR:000004080']
15819996	117	['(F) Higher magnification of image (A) also shows Annexin A7 in nuclei of neurons (lamina granularis externa (corpuscularis), arrowhead) and in the cytoplasm and nuclei of astrocytes (lamina molecularis, arrow; GFAP-confirmed).']	(13105, 13331)	['CL:0000540', 'CL:0000127', 'GO:0005634', 'GO:0005737', 'GO:0005634', 'PR:000004080', 'PR:000004080', 'PR:000007939']
15819996	118	['(G) Higher magnification of the pyramidal neurons in the hippocampus confirms the presence of the Annexin A7 protein in the nucleus (arrowhead) of mature neurons.']	(13332, 13494)	['CL:0000598', 'CL:0000598', 'CL:0000540', 'GO:0005634', 'PR:000004080', 'PR:000004080']
15819996	119	['(H) To further confirm this, a similar section derived from an AnxA7-/- mouse was stained with the annexin specific antibody and lacked the nuclear signal.']	(13495, 13650)	['GO:0042571', 'GO:0005634', 'NCBITaxon:10088', 'PR:000004080']
15819996	120	['The residual stain of the tissue is unspecific, as it is also observed in controls of the AnxA7-/- brain omitting the primary antibody (data not shown).']	(13651, 13803)	['GO:0042571', 'PR:000004080', 'UBERON:0000479', 'UBERON:0000955']
15819996	121	['All paraffin sections were stained with mAb 203–217 (A, C, E, F, G) or anti-GFAP-antibody (B).']	(13804, 13898)	['GO:0042571', 'PR:000007939']
15819996	122	['The hippocampal control section (D) lacks the primary antibody.']	(13899, 13962)	['GO:0042571']
15819996	123	['In the hippocampal formation we detected prominent Annexin A7 immunostaining in the stratum pyramidalis and in the dentate gyrus and also a weak astrocytic staining (Fig.']	(13964, 14134)	['CL:0000127', 'PR:000004080', 'PR:000004080', 'UBERON:0002421', 'UBERON:0002421', 'UBERON:0001885', 'UBERON:0001885']
15819996	124	['4C).']	(14135, 14139)	[]
15819996	125	['The astrocytes are mainly localized in the area between cells exhibiting nuclear Annexin A7 staining and show the protein also in the nucleus and the cytoplasm (data not shown).']	(14140, 14317)	['CL:0000127', 'GO:0005634', 'GO:0005634', 'GO:0005737', 'PR:000004080', 'PR:000004080']
