PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	ONTOLOGY_CONCEPT_IDS_LIST
15328533	10	['Type II fibers comprise three subtypes, IIa, IIx, and IIb.']	(1494, 1552)	['CL:0002212', 'CL:0002212', 'CL:0002212', 'CL:0002214', 'CL:0002215']
15328533	11	['Type IIb fibers have the lowest levels of mitochondrial content and oxidative enzymes, rely on glycolytic metabolism as a major energy source, and are susceptible to fatigue, while the oxidative and contraction functions of type IIa and IIx lie between type I and IIb (Booth and Thomason 1991; Berchtold et al.']	(1553, 1863)	['CL:0002215', 'CL:0002215', 'CL:0002215', 'CL:0002214', 'CL:0002214', 'CL:0002211', 'CL:0002215', 'CL:0002211', 'CL:0002215', 'GO:0006096', 'GO:0006096', 'GO:0006936', 'GO:0005739', 'MOP:0000568', 'MOP:0000568']
15328533	12	['2000; Olson and Williams 2000).']	(1864, 1895)	[]
15328533	13	['Adult skeletal muscle shows plasticity and can undergo conversion between different fiber types in response to exercise training or modulation of motoneuron activity (Booth and Thomason 1991, Jarvis et al.']	(1896, 2101)	['CL:0000100', 'GO:0065007', 'UBERON:0007023', 'UBERON:0004288']
15328533	14	['1996; Pette 1998; Olson and Williams 2000; Hood 2001).']	(2102, 2156)	[]
15328533	15	['This conversion of muscle fiber from type IIb to type IIa and type I is likely to be mediated by a calcium signaling pathway that involves calcineurin, calmodulin-dependent kinase, and the transcriptional cofactor Peroxisome proliferator-activated receptor-gamma coactivator 1α (PGC-1α) (Naya et al.']	(2157, 2456)	['CHEBI:23357', 'CL:0000187', 'CL:0000187', 'CL:0002215', 'CL:0002215', 'CL:0002214', 'CL:0002214', 'CL:0002211', 'CL:0002211', 'GO:0019722', 'GO:0019722', 'GO:0019722', 'GO:0005777', 'PR:000004978', 'PR:000013059', 'PR:000013059', 'PR:000013059', 'PR:000013059', 'PR:000013059', 'PR:000013059', 'PR:000013059', 'PR:000013059', 'PR:000013059', 'PR:000013059', 'PR:000013059', 'PR:000013059']
15328533	16	['2000; Olson and Williams 2000; Lin et al.']	(2457, 2498)	[]
15328533	17	['2002; Wu et al.']	(2499, 2514)	[]
15328533	18	['2002).']	(2515, 2521)	[]
15328533	19	['However, the targeted transcriptional factors directly responsible for reprogramming the fiber-specific contractile and metabolic genes remain to be identified.']	(2522, 2682)	['GO:0006936', 'GO:0008152', 'SO:0000704']
15328533	20	['Muscle fiber specification appears to be associated with obesity and diabetes.']	(2684, 2762)	['CL:0000187', 'CL:0000187']
15328533	21	['For instance, rodents that gain the most weight on high-fat diets possess fewer type I fibers (Abou et al.']	(2763, 2869)	['CL:0002211', 'CL:0002211', 'CL:0002211', 'NCBITaxon:9989']
15328533	22	['1992).']	(2870, 2876)	[]
15328533	23	['In obese patients, skeletal muscle has been observed to have reduced oxidative capacity, increased glycolytic capacity, and a decreased percentage of type I fibers (Hickey et al.']	(2877, 3055)	['CL:0002211', 'CL:0002211', 'CL:0002211', 'GO:0006096', 'MOP:0000568', 'UBERON:0004288']
15328533	24	['1995; Tanner et al.']	(3056, 3075)	[]
15328533	25	['2002).']	(3076, 3082)	[]
15328533	26	['Similar observations have been made in type 2 diabetic patients (Lillioja et al.']	(3083, 3163)	[]
15328533	27	['1987; Hickey et al.']	(3164, 3183)	[]
15328533	28	['1995).']	(3184, 3190)	[]
15328533	29	['Recently, it has been shown that increasing oxidative fibers can lead to improved insulin action and reduced adipocyte size (Luquet et al.']	(3191, 3329)	['CL:0002210', 'CL:0002210', 'CL:0000136', 'MOP:0000568', 'PR:000045358']
15328533	30	['2003; Ryder et al.']	(3330, 3348)	[]
15328533	31	['2003).']	(3349, 3355)	[]
15328533	32	['We have previously established that peroxisome proliferator-activated receptor (PPAR) δ is a major transcriptional regulator of fat burning in adipose tissue through activation of enzymes associated with long-chain fatty-acid β-oxidation (Wang et al.']	(3357, 3607)	['CHEBI:15904', 'CHEBI:15904', 'CHEBI:15904', 'CHEBI:15904', 'CHEBI:15904', 'CHEBI:15904', 'GO:0006635', 'GO:0006635', 'GO:0006635', 'GO:0006635', 'GO:0006635', 'GO:0006635', 'GO:0005777', 'MOP:0000568', 'PR:000013057', 'PR:000013057', 'PR:000013057', 'PR:000013057', 'PR:000013057', 'PR:000013057', 'PR:000013057', 'PR:000013057', 'UBERON:0001013', 'UBERON:0001013']
15328533	33	['2003).']	(3608, 3614)	[]
15328533	34	['Although PPARδ is the predominant PPAR isoform present in skeletal muscle, its in vivo function has not been determined.']	(3615, 3735)	['PR:000013057', 'SO:0001060', 'UBERON:0004288']
15328533	35	['Our current study uncovers PPARδ as the first transcription factor able to drive the formation of functional type I muscle fibers, whose activation entrains complex pathways both enhancing physical performance and creating a state of obesity resistance.']	(3736, 3989)	['CL:0002211', 'CL:0002211', 'CL:0002211', 'CL:0002211', 'GO:0048747', 'GO:0048747', 'GO:0048747', 'GO:0048747', 'PR:000013057']
15328533	36	['Results\n\nActivation of PPARδ Leads to Muscle Fiber Transformation\n\nA role of PPARδ in muscle fiber was suggested by its enhanced expression—at levels 10-fold and 50-fold greater than PPARα and γ isoforms, respectively (unpublished data).']	(3991, 4228)	['CL:0000187', 'CL:0000187', 'CL:0000187', 'CL:0000187', 'GO:0010467', 'PR:000013057', 'PR:000013057', 'PR:000013056', 'SO:0001060']
15328533	37	['An examination of PPARδ in different muscle fibers reveals a significantly higher level in type I muscle (soleus) relative to type II–rich muscle (extensor digitorum longus) or type I and type II mixed muscle (gastrocnemius) (Figure 1A); this expression pattern closely resembles that of PGC-1α (Lin et al.']	(4229, 4535)	['CL:0000187', 'CL:0000187', 'CL:0002211', 'CL:0002211', 'CL:0002212', 'CL:0002212', 'CL:0002211', 'CL:0002211', 'CL:0002212', 'CL:0002212', 'GO:0010467', 'PR:000013057', 'PR:000013059', 'PR:000013059', 'PR:000013059', 'UBERON:0001389', 'UBERON:0001386', 'UBERON:0001386', 'UBERON:0001386', 'UBERON:0001388']
15328533	38	['2002).']	(4536, 4542)	[]
15328533	39	['A similar pattern but with more pronounced differences was found at the protein level (Figure 1B).']	(4543, 4641)	[]
15328533	40	['To directly assess the role of activation of PPARδ in control of muscle fiber plasticity and mitochondrial biogenesis, we generated mice expressing a transgene in which the 78-amino-acid VP16 activation domain was fused to the N-terminus of full-length PPARδ, under control of the 2.2-kb human α-skeletal actin promoter.']	(4643, 4963)	['CL:0000187', 'CL:0000187', 'GO:0065007', 'GO:0010467', 'GO:0065007', 'GO:0005739', 'NCBITaxon:10088', 'NCBITaxon:9606', 'PR:000013057', 'PR:P06492', 'PR:000013057', 'PR:000003674', 'PR:000003674', 'PR:000003674', 'PR:000003674', 'SO:0000902', 'SO:0000417', 'SO:0000167', 'UBERON:0004288']
15328533	41	['In agreement with the previous characterization of this promoter (Brennan and Hardeman 1993; Clapham et al.']	(4964, 5071)	['SO:0000167']
15328533	42	['2000), the VP16-PPARδ transgene was selectively expressed in skeletal muscle, with 10-fold less in the heart (Figure 1C).']	(5072, 5193)	['GO:0010467', 'PR:P06492', 'PR:000013057', 'SO:0000902', 'UBERON:0004288', 'UBERON:0000948']
15328533	43	['Among different types of muscle fibers, the levels of VP16-PPARδ expression appeared to be similar (unpublished data).']	(5194, 5312)	['CL:0000187', 'CL:0000187', 'GO:0010467', 'PR:P06492', 'PR:000013057']
15328533	44	['As shown in Figure 1D for gastrocnemius muscle, VP16-PPARδ fusion protein was produced at a level similar to that of endogenous PPARδ in wild-type littermates.']	(5313, 5472)	['PR:P06492', 'PR:000013057', 'PR:000013057', 'UBERON:0001388', 'UBERON:0001388']
15328533	45	['Interestingly, the level of endogenous muscle PPARδ protein in the transgenic mice was much higher than in the control littermates.']	(5473, 5604)	['NCBITaxon:10088', 'PR:000013057']
15328533	46	['The substantial increase of endogenous PPARδ may have been caused by a switch to type I fiber (see below), which intrinsically expresses higher levels of PPARδ (Figure 1A and 1B).']	(5605, 5784)	['CL:0002211', 'CL:0002211', 'CL:0002211', 'GO:0010467', 'PR:000013057', 'PR:000013057']
15328533	47	['Type I muscle can be readily distinguished from type II or mixed muscle by its red color, because of its high concentration of myoglobin, a protein typically expressed in oxidative muscle fibers.']	(5786, 5981)	['CL:0002211', 'CL:0002211', 'CL:0002212', 'CL:0002212', 'CL:0002210', 'CL:0002210', 'CL:0002210', 'GO:0010467', 'MOP:0000568']
15328533	48	['We found that muscles in the transgenic mice appeared redder (Figure 2A), which is particularly evident in the mixed type I/II fibers of the hindlimb (Figure 2B).']	(5982, 6144)	['CL:0002211', 'CL:0002212', 'CL:0002211', 'CL:0002212', 'CL:0002211', 'CL:0002212', 'NCBITaxon:10088', 'UBERON:0005090', 'UBERON:0002103']
15328533	49	['Indeed, metachromatic staining revealed a substantial muscle fiber transformation (Figure 2C).']	(6145, 6239)	['CL:0000187', 'CL:0000187']
15328533	50	['In gastrocnemius muscle, we estimated that there was a 2-fold increase of type I fibers.']	(6240, 6328)	['CL:0002211', 'CL:0002211', 'CL:0002211', 'UBERON:0001388', 'UBERON:0001388']
15328533	51	['A diagnostic component of oxidative fibers is their high myoglobin and mitochondrial content, which is supported by the mRNA analysis shown in Figure 3A.']	(6329, 6482)	['CL:0002210', 'CL:0002210', 'GO:0005739', 'MOP:0000568']
15328533	52	['In addition to myoglobin, mitochondrial components for electron transfer (cytochrome c and cytochrome c oxidase [COX] II and IV) and fatty-acid β-oxidation enzymes were elevated (Figure 3A; unpublished data).']	(6483, 6691)	['CHEBI:10545', 'CHEBI:18070', 'CHEBI:18070', 'CHEBI:18070', 'CHEBI:18070', 'CHEBI:35366', 'CHEBI:35366', 'CHEBI:35366', 'GO:0006635', 'GO:0006635', 'GO:0006635', 'GO:0006635', 'GO:0006635', 'GO:0006635', 'GO:0005739', 'MOP:0000615', 'MOP:0000615', 'MOP:0000568', 'PR:000002199', 'PR:000002199', 'PR:000005776', 'PR:000025365', 'PR:000005776', 'PR:000025365', 'PR:000005776', 'PR:000025365', 'PR:000005776', 'PR:000025365', 'PR:000025365', 'PR:000025365', 'PR:000005776', 'PR:000005776']
15328533	53	['These effects appear to be direct consequences of PPARδ activation, as levels of PGC-1α, a coactivator involved in muscle fiber switch and mitochondrial biogenesis (Wu et al.']	(6692, 6866)	['CL:0000187', 'CL:0000187', 'GO:0005739', 'PR:000013057', 'PR:000013059', 'PR:000013059', 'PR:000013059']
15328533	54	['1999; Lehman et al.']	(6867, 6886)	[]
15328533	55	['2000; Lin et al.']	(6887, 6903)	[]
15328533	56	['2002), remained unchanged.']	(6904, 6930)	[]
15328533	57	['Southern blot analysis detected a substantially higher copy number of the mitochondrial genome–encoded COXII DNA in the transgenic mice (Figure 3B).']	(6931, 7079)	['GO:0005739', 'NCBITaxon:10088', 'PR:000025365', 'SO:0001026']
15328533	58	['Mitochondrial DNA was increased 2.3-fold in gastrocnemius muscle of the transgenic mice (Figure 3C).']	(7080, 7180)	['GO:0005739', 'NCBITaxon:10088', 'SO:0001032', 'SO:0001032', 'UBERON:0001388', 'UBERON:0001388']
15328533	59	['These results reveal a marked stimulation of mitochondrial biogenesis and further support the idea that there is a muscle fiber switch.']	(7181, 7316)	['CL:0000187', 'CL:0000187', 'GO:0005739']
15328533	60	['This conclusion was also confirmed by Western blot analysis.']	(7317, 7377)	[]
15328533	61	['As shown in Figure 3D, the characteristic type I fiber proteins, such as myoglobin and cytochrome c and b, were significantly increased.']	(7378, 7514)	['CHEBI:18070', 'CHEBI:38551', 'CHEBI:18070', 'CHEBI:38551', 'CL:0002211', 'CL:0002211', 'CL:0002211', 'PR:000002199', 'PR:000010690', 'PR:000002199', 'PR:000010690']
15328533	62	['More importantly, the specialized contraction protein troponin I (slow) of type I fiber was robustly induced; this was accompanied by a marked reduction of the specialized contraction protein troponin I (fast) of type II fiber, indicating a high degree of fiber transformation.']	(7515, 7792)	['CL:0002211', 'CL:0002211', 'CL:0002211', 'CL:0002212', 'CL:0002212', 'CL:0002212', 'GO:0006936', 'GO:0006936', 'PR:000016504', 'PR:000016504', 'PR:000016504', 'PR:000016504', 'PR:000016504', 'PR:000016505', 'PR:000016505', 'PR:000016505', 'PR:000016505', 'PR:000016505']
15328533	63	['We next examined whether acute activation of endogenous PPARδ would induce similar target genes.']	(7793, 7889)	['PR:000013057', 'SO:0000704']
15328533	64	['In agreement with the chronic effects in the transgenic mice, we found that, after treatment of wild-type C57B6J mice with the PPARδ-specific agonist GW501516 for only 10 d, genes for slow fiber contractile proteins, mitochondrial biogenesis, and β-oxidation were all upregulated (Figure 3E).']	(7890, 8182)	['CHEBI:73726', 'CL:0000189', 'CL:0000189', 'GO:0006936', 'GO:0005739', 'MOP:0000568', 'NCBITaxon:10088', 'NCBITaxon:10088', 'PR:000013057', 'SO:0000704']
15328533	65	['This indicates that rapid, systematic, and coordinated changes of muscle fiber properties toward type I can be achieved by activation of the endogenous PPARδ pathway.']	(8183, 8349)	['CL:0000187', 'CL:0000187', 'CL:0002211', 'CL:0002211', 'PR:000013057']
15328533	66	['Muscle Fiber Switch by PPARδ Protects Against Obesity\n\nA number of previous studies have shown that obese individuals have fewer oxidative fibers, implying that the presence of oxidative fibers alone may play a part in obesity resistance.']	(8351, 8589)	['CL:0000187', 'CL:0000187', 'CL:0002210', 'CL:0002210', 'CL:0002210', 'CL:0002210', 'MOP:0000568', 'MOP:0000568', 'NCBITaxon:1', 'PR:000013057']
15328533	67	['To test this possibility, we fed the transgenic mice and their wild-type littermates with a high-fat diet for 97 d. Although the initial body weights of the two groups were very similar, the transgenic mice had gained less than 50% at day 47, and only one-third at day 97, of the weight gained by the wild-type animals (Figure 4A).']	(8590, 8921)	['GO:0007631', 'NCBITaxon:10088', 'NCBITaxon:10088', 'NCBITaxon:33208']
15328533	68	['The transgenic mice displayed significantly higher oxygen consumption on the high-fat diet than the control littermates (unpublished data).']	(8922, 9061)	['NCBITaxon:10088']
15328533	69	['By the end of this experiment, the control littermates became obese, whereas the transgenic mice still maintained a normal body weight and fat mass composition (Figure 4A).']	(9062, 9234)	['NCBITaxon:10088']
15328533	70	['A histological analysis of inguinal fat pad revealed a much smaller cell size in the transgenic mice (Figure 4B), due to the increased muscle oxidative capacity.']	(9235, 9396)	['MOP:0000568', 'NCBITaxon:10088', 'UBERON:0010410', 'UBERON:0010410', 'UBERON:0010410']
15328533	71	['While there was no significant difference in intramuscular glycogen content, the triglyceride content was much less in the transgenic mice (Figure 4C and 4D), which may explain their improved glucose tolerance (Figure 4E).']	(9397, 9619)	['CHEBI:24384', 'CHEBI:17855', 'CHEBI:17234', 'NCBITaxon:10088']
15328533	72	['We also placed wild-type C57BJ6 mice on the high-fat diet and treated them with either vehicle or the PPARδ agonist GW501516 for 2 mo.']	(9620, 9754)	['CHEBI:73730', 'CHEBI:73730', 'CHEBI:73726', 'NCBITaxon:10088', 'PR:000013057']
15328533	73	['GW501516 produced a sustained induction of genes for type I muscle fibers; this, at least in part, resulted in an only 30% gain in body weight, a dramatically reduced fat mass accumulation, and improved glucose tolerance, compared to the vehicle-treated group (Figure 5).']	(9755, 10026)	['CHEBI:73726', 'CHEBI:17234', 'CL:0002211', 'CL:0002211', 'CL:0002211', 'CL:0002211', 'SO:0000704']
15328533	74	['Thus, muscle fiber conversion by stimulation with the PPARδ agonist or the activated transgene has a protective role against obesity.']	(10027, 10160)	['CHEBI:73730', 'CHEBI:73730', 'CL:0000187', 'CL:0000187', 'PR:000013057', 'SO:0000902']
15328533	75	['Activation of PPARδ Enhances Physical Performance\n\nMuscle oxidative capacity is a crucial factor for determining endurance and fatigue.']	(10162, 10297)	['MOP:0000568', 'PR:000013057']
15328533	76	['Indeed, type I fibers adaptively generated through exercise training are considered to be fatigue resistant.']	(10298, 10406)	['CL:0002211', 'CL:0002211', 'CL:0002211']
15328533	77	['However, whether the type I fibers generated molecularly via PPARδ expression can contribute to enhanced performance in the absence of previous training is unclear.']	(10407, 10571)	['CL:0002211', 'CL:0002211', 'CL:0002211', 'GO:0010467', 'PR:000013057']
15328533	78	['In fact, the consequence of genetically induced fiber switch on running capacity has to our knowledge never been evaluated.']	(10572, 10695)	['SO:0000704']
15328533	79	['We thus compared exercise performance between untrained, body-weight-matched transgenic and wild-type littermates.']	(10696, 10810)	[]
15328533	80	['Mice were run on oxygen-infused, enclosed treadmills until exhaustion.']	(10811, 10881)	['NCBITaxon:10088']
15328533	81	['Strikingly, the running time and distance the transgenic mice were able to sustain were increased by 67% and 92%, respectively (Figure 6A; also see Videos S1 and S2).']	(10882, 11048)	['NCBITaxon:10088']
15328533	82	['The transgenic mice ran about 1 h longer than the controls, which translates to nearly a kilometer further.']	(11049, 11156)	['NCBITaxon:10088']
15328533	83	['No significant differences in muscle mass (unpublished data) and daily activity (total counts of activity per hour: 1618 ± 209 for transgenic versus 1987 ± 301 for wild-type, p > 0.35, n = 4) were observed between the transgenic and control mice.']	(11157, 11403)	['NCBITaxon:10088']
15328533	84	['Thus, the remarkable increase in endurance is the physiologic manifestation of muscle fiber transformation.']	(11404, 11511)	['CL:0000187', 'CL:0000187']
15328533	85	['This suggests that genetically directed muscle fiber switch is physiologically and functionally relevant.']	(11512, 11617)	['CL:0000187', 'CL:0000187', 'SO:0000704']
15328533	86	['In addition, we looked at what effect the absence of PPARδ function has on exercise endurance.']	(11618, 11712)	['PR:000013057']
15328533	87	['In the treadmill test, the PPARδ-null mice could sustain only 38% of the running time and 34% of the distance of their age- and weight-matched wild-type counterparts (Figure 6B).']	(11713, 11891)	['NCBITaxon:10088', 'PR:000013057']
15328533	88	['These results further support a role for PPARδ in enhancement of physical performance.']	(11892, 11978)	['PR:000013057']
15328533	89	['Discussion\n\nOur data reveal that a PPARδ-mediated transcriptional pathway can regulate muscle fiber specification, enabling the generation of a strain of mice with a “long-distance running” phenotype.']	(11980, 12180)	['CL:0000187', 'CL:0000187', 'GO:0065007', 'NCBITaxon:10088', 'PR:000013057']
15328533	90	['We show that targeted expression of an activated form of PPARδ produces profound and coordinated increases in oxidation enzymes, mitochondrial biogenesis, and production of specialized type I fiber contractile proteins—the three hallmarks for muscle fiber type switching (Figure 6C).']	(12181, 12464)	['CL:0002211', 'CL:0002211', 'CL:0002211', 'CL:0000187', 'CL:0000187', 'GO:0010467', 'GO:0006412', 'GO:0006412', 'GO:0006936', 'GO:0006412', 'GO:0005739', 'MOP:0000568', 'PR:000013057']
15328533	91	['While induction of muscle oxidation enzymes by PPARδ has been seen both in vivo and in vitro (Muoio et al.']	(12465, 12571)	['MOP:0000568', 'PR:000013057']
15328533	92	['2002; Dressel et al.']	(12572, 12592)	[]
15328533	93	['2003; Luquet et al.']	(12593, 12612)	[]
15328533	94	['2003; Tanaka et al.']	(12613, 12632)	[]
15328533	95	['2003; Wang et al.']	(12633, 12650)	[]
15328533	96	['2003), its effects shown here on muscle fiber switching are unexpected.']	(12651, 12722)	['CL:0000187', 'CL:0000187']
15328533	97	['These progressive changes in oxidative capacity in conjunction with eventual changes in type I muscle fiber lead to a dramatically improved exercise profile and protection against obesity.']	(12723, 12911)	['CL:0002211', 'CL:0002211', 'CL:0002211', 'CL:0002211', 'MOP:0000568']
15328533	98	['This does not solely depend on achieving a directed muscle fiber type switch but also requires all the associated changes in neural innervation, motor neuron function, and peripheral metabolic adaptation to enable a new integrated physiological response.']	(12912, 13166)	['CL:0000187', 'CL:0000187', 'CL:0000100', 'CL:0000100', 'GO:0008152']
15328533	99	['Accordingly, activation of muscle PPARδ essentially recapitulates the effects of exercise training even in the absence of training itself.']	(13167, 13305)	['PR:000013057']
15328533	100	['To our knowledge, this has not been directly described for any other transcriptional factor.']	(13306, 13398)	[]
15328533	101	['The muscle phenotypes described here are remarkably similar to those of transgenic mice expressing either calcineurin, calmodulin-dependent kinase, or PGC-1α (Naya et al.']	(13400, 13570)	['GO:0010467', 'NCBITaxon:10088', 'PR:000004978', 'PR:000013059', 'PR:000013059', 'PR:000013059']
15328533	102	['2000; Lin et al.']	(13571, 13587)	[]
15328533	103	['2002; Wu et al.']	(13588, 13603)	[]
15328533	104	['2002), indicating that PPARδ could be one of the hypothetical downstream transcription factors of these pathways.']	(13604, 13717)	['PR:000013057']
15328533	105	['It is important to note that, from our ligand and gain-of-function transgenic studies, PPARδ needs to be activated in order to direct the muscle fiber switch.']	(13718, 13876)	['CL:0000187', 'CL:0000187', 'PR:000013057']
15328533	106	['Indeed, in a recent report by Luquet et al.']	(13877, 13920)	[]
15328533	107	['(2003), simple overexpression of wild-type PPARδ in muscle was found not to be sufficient to promote a fiber switch or obesity resistance, although certain oxidation enzymes were increased.']	(13921, 14110)	['GO:0010467', 'MOP:0000568', 'PR:000013057']
15328533	108	['This supports the model in Figure 6C that the activating signal or ligand, but not the receptor, is limiting.']	(14111, 14220)	[]
15328533	109	['Thus, PPARδ activation, rather than merely an increase of PPARδ levels, is an essential element for fiber switching and its associated functional manifestations.']	(14221, 14382)	['PR:000013057', 'PR:000013057']
15328533	110	['How might endogenous PPARδ become activated naturally by exercise training?']	(14383, 14458)	['PR:000013057']
15328533	111	['First, it is possible that exercise generates or increases endogenous ligands for PPARδ as tissues are undergoing substantial increases in fatty-acid internalization and burning.']	(14459, 14637)	['CHEBI:35366', 'CHEBI:35366', 'CHEBI:35366', 'PR:000013057', 'UBERON:0000479']
15328533	112	['Fatty acids and their metabolites can activate PPARδ.']	(14638, 14691)	['CHEBI:35366', 'CHEBI:35366', 'CHEBI:25212', 'PR:000013057']
15328533	113	['A second model is that exercise may induce expression of PGC-1α (Goto et al.']	(14692, 14768)	['GO:0010467', 'PR:000013059', 'PR:000013059', 'PR:000013059']
15328533	114	['2000) and thereby activate PPARδ.']	(14769, 14802)	['PR:000013057']
15328533	115	['This is consistent with previous work in which we have shown that PGC-1α physically associates with PPARδ in muscle tissue and can powerfully activate it even in the absence of ligands (Wang et al.']	(14803, 15000)	['PR:000013059', 'PR:000013059', 'PR:000013059', 'PR:000013057', 'UBERON:0002385', 'UBERON:0002385']
15328533	116	['2003).']	(15001, 15007)	[]
15328533	117	['Alternatively, PPARδ may be activated by a distal upstream signaling component such as a kinase cascade.']	(15008, 15112)	['PR:000013057']
15328533	118	['Further dissecting the interactions between PPARδ and its regulatory components will be necessary to fully understand the molecular basis of muscle fiber determination pertinent to exercise training.']	(15113, 15312)	['CL:0000187', 'CL:0000187', 'GO:0065007', 'PR:000013057']
15328533	119	['Skeletal muscle is a major site to regulate whole-body fatty-acid and glucose metabolism.']	(15314, 15403)	['CHEBI:35366', 'CHEBI:35366', 'CHEBI:35366', 'CHEBI:17234', 'GO:0065007', 'GO:0006631', 'GO:0006631', 'GO:0006631', 'GO:0006006', 'GO:0006631', 'GO:0006006', 'UBERON:0004288']
15328533	120	['We show that mice with increased oxidative fibers are resistant to high-fat-induced obesity and glucose intolerance.']	(15404, 15520)	['CHEBI:17234', 'CL:0002210', 'CL:0002210', 'MOP:0000568', 'NCBITaxon:10088']
15328533	121	['Moreover, ligand studies provide compelling evidence that activation of endogenous PPARδ can produce similar effects.']	(15521, 15638)	['PR:000013057']
15328533	122	['Might PPARδ have any beneficial effects on glucose metabolism in the lean condition?']	(15639, 15723)	['CHEBI:17234', 'GO:0006006', 'GO:0006006', 'PR:000013057']
15328533	123	['This has not been explored; however, insulin resistance in the elderly is confined mostly to skeletal muscle and may be due to reduction of mitochondrial number and/or function (Petersen et al.']	(15724, 15917)	['GO:0005739', 'PR:000045358', 'UBERON:0004288']
15328533	124	['2003).']	(15918, 15924)	[]
15328533	125	['The ability of PPARδ to stimulate mitochondrial biogenesis and oxidative function suggests that PPARδ could be important for control of insulin resistance during normal aging.']	(15925, 16100)	['GO:0065007', 'GO:0007568', 'GO:0005739', 'MOP:0000568', 'PR:000013057', 'PR:000013057', 'PR:000045358']
15328533	126	['Together, these data indicate that PPARδ and its ligands comprise a key molecular switch to regulate muscle fiber specification, obesity resistance, insulin sensitivity, and, most surprisingly, physical endurance.']	(16101, 16314)	['CL:0000187', 'CL:0000187', 'GO:0065007', 'PR:000013057', 'PR:000045358']
15328533	127	['This work demonstrates that complex physiologic properties such as fatigue, endurance, and running capacity can be genetically manipulated.']	(16315, 16454)	['SO:0000704']
15328533	128	['Materials and Methods\n\n\n\nAnimals.']	(16456, 16489)	['NCBITaxon:33208']
15328533	129	['The transactivation domain (78 amino acid residues, corresponding to residues 413–490) of VP16 was fused in frame with the N-terminus of mouse PPARδ.']	(16491, 16640)	['NCBITaxon:10088', 'PR:P06492', 'PR:000013057', 'SO:0000417', 'SO:0001817', 'SO:0001817']
15328533	130	['The VP16-PPARδ fusion cDNA was placed downstream of the human α-skeletal actin promoter (Brennan and Hardeman 1993), and upstream of the SV40 intron/poly(A) sequence.']	(16641, 16807)	['NCBITaxon:9606', 'NCBITaxon:10633', 'PR:P06492', 'PR:000013057', 'PR:000003674', 'PR:000003674', 'PR:000003674', 'PR:000003674', 'SO:0000167', 'SO:0000188', 'SO:0000610', 'SO:0000610', 'SO:0000610', 'SO:0000610', 'SO:0000610', 'UBERON:0004288']
