PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	ONTOLOGY_CONCEPT_IDS_LIST
12925238	12	['In both cell types the loss of annexin A7 impairs cellular functions.']	(1632, 1701)	['CL_GO_EXT:cell', 'CL_GO_EXT:cell', 'CL_GO_EXT:cell', 'CL_GO_EXT:cell', 'PR_EXT:000004080', 'PR_EXT:000004080']
12925238	13	['The defects observed are however not compatible with a crucial role for annexin A7 in membrane fusion processes in these cell types.']	(1702, 1834)	['CL_GO_EXT:cell', 'GO:0061025', 'GO:0061025', 'GO:0016020', 'CL_GO_EXT:cell', 'PR_EXT:000004080', 'PR_EXT:000004080']
12925238	14	['Background\n\nAnnexin A7 is a Ca2+- and phospholipid-binding protein, which was isolated as the agent that mediated aggregation of chromaffin granules and fusion of phospholipid membranes in the presence of Ca2+.']	(1836, 2046)	['CHEBI:29108', 'CHEBI:29108', 'CHEBI:16247', 'CHEBI_PR_EXT:protein', 'CHEBI:16247', 'CHEBI:29108', 'CHEBI:29108', 'GO:0061025', 'GO:0061025', 'GO:0061025', 'GO:0042583', 'GO:0042583', 'GO:0016020', 'CHEMINF_GO_EXT:chemical_binding_or_bond_formation', 'PR_EXT:000004080', 'PR_EXT:000004080', 'CHEBI_PR_EXT:protein']
12925238	15	["This activity led to the proposal of annexin A7's involvement in the exocytotic secretion of catecholamines [1]."]	(2047, 2159)	['CHEBI:33567', 'GO:0006887', 'GO_EXT:secretion_entity_or_process', 'PR_EXT:000004080', 'PR_EXT:000004080']
12925238	16	['The protein belongs to a family of evolutionarily conserved proteins of a bipartite structure with a variable N-terminal and a conserved C-terminal domain.']	(2160, 2315)	['CHEBI_PR_EXT:protein', 'CHEBI_PR_EXT:protein', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:C_terminus_or_C_terminal_region', 'CHEBI_SO_EXT:C_terminus_or_C_terminal_region', 'CHEBI_SO_EXT:C_terminus_or_C_terminal_region', 'CHEBI_PR_EXT:protein', 'CHEBI_PR_EXT:protein', 'SO_EXT:biological_conservation_process_or_quality', 'SO_EXT:biological_conservation_process_or_quality', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'SO_EXT:biological_conservation_process_or_quality', 'CHEBI_SO_EXT:C_terminus_or_C_terminal_region', 'CHEBI_SO_EXT:C_terminus_or_C_terminal_region', 'CHEBI_SO_EXT:C_terminus_or_C_terminal_region', 'SO_EXT:0000417']
12925238	17	['The C-terminal domain is responsible for the Ca2+- and phospholipid-binding, the N-terminal domain appears to confer functional diversity [2-4].']	(2316, 2460)	['CHEBI_SO_EXT:C_terminus_or_C_terminal_region', 'CHEBI_SO_EXT:C_terminus_or_C_terminal_region', 'CHEBI_SO_EXT:C_terminus_or_C_terminal_region', 'CHEBI:29108', 'CHEBI:29108', 'CHEBI:16247', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEMINF_GO_EXT:chemical_binding_or_bond_formation', 'CHEBI_SO_EXT:C_terminus_or_C_terminal_region', 'CHEBI_SO_EXT:C_terminus_or_C_terminal_region', 'CHEBI_SO_EXT:C_terminus_or_C_terminal_region', 'SO_EXT:0000417', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'SO_EXT:0000417']
12925238	18	['The binding to negatively charged phospholipids is thought to be mediated by Ca2+ ions.']	(2461, 2548)	['CHEBI:62643', 'CHEBI:62643', 'CHEBI:62643', 'CHEBI:29108', 'CHEBI:29108', 'CHEBI:29108', 'CHEMINF_GO_EXT:chemical_binding_or_bond_formation']
12925238	19	['Annexin A7 is unique in that it carries an extraordinarily long and hydrophobic amino terminus with more than 100 amino acids.']	(2550, 2676)	['CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid', 'PR_EXT:000004080', 'PR_EXT:000004080', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid']
12925238	20	['Alternative splicing gives rise to two isoforms of 47 and 51 kDa.']	(2677, 2742)	['GO:0000380', 'GO:0000380', 'SO_EXT:0001060']
12925238	21	['Both isoforms differ by an additional cassette exon located in the first third of the N-terminal domain.']	(2743, 2847)	['CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'SO_EXT:0001060', 'SO_EXT:0000147', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'SO_EXT:0000417']
12925238	22	['Most tissues harbor only the 47 kDa isoform, both forms are found in brain and heart, while the large isoform is exclusively expressed in mature skeletal muscle.']	(2848, 3009)	['GO:0010467', 'SO_EXT:0001060', 'SO_EXT:0001060', 'UBERON:0000479', 'UBERON:0000955', 'UBERON:0000948', 'UBERON_EXT:skeletal_muscle_organ_or_tissue', 'UBERON_EXT:skeletal_muscle_organ_or_tissue']
12925238	23	['At the cellular level annexin A7 can be detected in the cytosol, at the plasma membrane, around the nucleus, at vesicular structures including adrenal chromaffin granules, and at the t-tubule system [5,6].']	(3011, 3216)	['CL_GO_EXT:cell', 'CL_GO_EXT:cell', 'GO:0005829', 'GO:0005886', 'GO:0005886', 'GO:0005634', 'GO:0031982', 'GO:0042583', 'GO:0042583', 'GO:0030315', 'GO:0030315', 'GO:0030315', 'PR_EXT:000004080', 'PR_EXT:000004080', 'UBERON:0002369']
12925238	24	['Annexin A7 translocates to membranes in a Ca2+-dependent fashion and, when intracellular Ca2+ levels rise, sequentially redistributes to the plasma and the nuclear membrane as well as to intracellular vesicles.']	(3217, 3427)	['CHEBI:29108', 'CHEBI:29108', 'CHEBI:29108', 'CHEBI:29108', 'CL_GO_EXT:cell', 'CL_GO_EXT:cell', 'GO_EXT:biological_movement_or_translocation_process', 'GO:0016020', 'GO:0005622', 'GO:0005886', 'GO:0031965', 'GO:0005886', 'GO:0031965', 'GO:0005622', 'GO:0031982', 'PR_EXT:000004080', 'PR_EXT:000004080']
12925238	25	['Furthermore, annexin A7 associates with lipid rafts [7].']	(3428, 3484)	['CHEBI:18059', 'GO:0045121', 'GO:0045121', 'PR_EXT:000004080', 'PR_EXT:000004080']
12925238	26	['Lipid rafts play a key role in membrane budding and in vesiculation processes such as endo- and exocytosis [8-10].']	(3485, 3599)	['CHEBI:18059', 'GO:0006900', 'GO:0006900', 'GO:0006900', 'GO:0006887', 'GO:0045121', 'GO:0045121', 'GO:0016020']
12925238	27	['Two binding partners of annexin A7 have been identified, sorcin and galectin-3 [11-13].']	(3601, 3688)	['CHEMINF_GO_EXT:chemical_binding_or_bond_formation', 'PR_EXT:000004080', 'PR_EXT:000004080', 'PR_EXT:000015619', 'PR_EXT:000009771', 'PR_EXT:000009771', 'PR_EXT:000009771']
12925238	28	['Sorcin is a Ca2+-binding protein and belongs to the penta EF-hand protein family [14].']	(3689, 3775)	['CHEBI:29108', 'CHEBI:29108', 'CHEBI_PR_EXT:protein', 'CHEBI_PR_EXT:protein', 'CHEMINF_GO_EXT:chemical_binding_or_bond_formation', 'PR_EXT:000015619', 'CHEBI_PR_EXT:protein', 'CHEBI_PR_EXT:protein']
12925238	29	['Like annexin A7 it binds to membranes in a Ca2+-dependent manner.']	(3776, 3841)	['CHEBI:29108', 'CHEBI:29108', 'GO:0016020', 'CHEMINF_GO_EXT:chemical_binding_or_bond_formation', 'PR_EXT:000004080', 'PR_EXT:000004080']
12925238	30	['Sorcin also has been described as interaction partner of the ryanodine receptor, and appears to modulate its function [15].']	(3842, 3965)	['CHEBI:8925', 'GO:0065007', 'GO_EXT:0004872', 'PR_EXT:000015619']
12925238	31	['The influence of the sorcin/annexin A7 interaction on the ryanodine receptor is unknown.']	(3966, 4054)	['CHEBI:8925', 'GO_EXT:0004872', 'PR_EXT:000015619', 'PR_EXT:000004080', 'PR_EXT:000004080']
12925238	32	['Sorcin and annexin A7 are coexpressed in all tissues examined so far [11].']	(4055, 4129)	['GO:0010467', 'PR_EXT:000015619', 'PR_EXT:000004080', 'PR_EXT:000004080', 'UBERON:0000479']
12925238	33	['The binding of annexin A7 and sorcin is Ca2+-dependent and occurs at micromolar Ca2+ concentrations.']	(4130, 4230)	['CHEBI:29108', 'CHEBI:29108', 'CHEBI:29108', 'CHEBI:29108', 'CHEMINF_GO_EXT:chemical_binding_or_bond_formation', 'PR_EXT:000004080', 'PR_EXT:000004080', 'PR_EXT:000015619']
12925238	34	['The binding sites have been localised to the amino terminal GGYY and GYGG motifs in sorcin and to the GYPP motif in the amino terminus of annexin A7.']	(4231, 4380)	['CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEMINF_GO_EXT:chemical_binding_or_bond_formation', 'PR_EXT:000015619', 'PR_EXT:000004080', 'PR_EXT:000004080', 'SO_EXT:0000409', 'SO_EXT:0000409', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'SO_EXT:sequence_or_structure_motif', 'SO_EXT:sequence_or_structure_motif', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region']
12925238	35	['The proteins bind to each other with a stoichiometry of two sorcin molecules per annexin A7 molecule [12].']	(4381, 4487)	['CHEBI_PR_EXT:protein', 'CHEBI:36357', 'CHEBI:36357', 'CHEMINF_GO_EXT:chemical_binding_or_bond_formation', 'CHEBI_PR_EXT:protein', 'PR_EXT:000015619', 'PR_EXT:000004080', 'PR_EXT:000004080']
12925238	36	['Galectin-3 is a multifunctional oncogenic protein with an anti-apoptotic activity found in the extracellular space, in the nucleus and cytoplasm and in mitochondria.']	(4489, 4654)	['CHEBI_PR_EXT:protein', 'CL_GO_EXT:cell', 'GO_PATO_EXT:apoptotic_process_or_quality', 'GO:0005615', 'GO:0005615', 'GO:0005634', 'GO:0005737', 'GO:0005739', 'PR_EXT:000009771', 'PR_EXT:000009771', 'PR_EXT:000009771', 'CHEBI_PR_EXT:protein']
12925238	37	['Cytoplasmic galectin-3 correlates with tumor progression and protects mitochondrial integrity.']	(4655, 4749)	['GO:0005737', 'GO:0005739', 'PR_EXT:000009771', 'PR_EXT:000009771', 'PR_EXT:000009771']
12925238	38	['Down regulation of annexin A7 prevents galectin-3 translocation to the perinuclear membrane and increases galectin-3 secretion.']	(4750, 4877)	['GO_EXT:negative_regulation', 'GO_EXT:negative_regulation', 'GO_EXT:biological_translocation_entity_or_process', 'GO_EXT:secretion_entity_or_process', 'GO:0005640', 'GO:0005640', 'PR_EXT:000004080', 'PR_EXT:000004080', 'PR_EXT:000009771', 'PR_EXT:000009771', 'PR_EXT:000009771', 'PR_EXT:000009771', 'PR_EXT:000009771', 'PR_EXT:000009771']
12925238	39	['For annexin A7 a role for galectin-3 trafficking, apoptosis regulation, and mitochondrial integrity was proposed [13].']	(4878, 4996)	['GO_EXT:biological_routing_or_transport', 'GO:0042981', 'GO:0042981', 'GO:0005739', 'PR_EXT:000004080', 'PR_EXT:000004080', 'PR_EXT:000009771', 'PR_EXT:000009771', 'PR_EXT:000009771']
12925238	40	['The cellular role of annexin A7 is not well understood.']	(4998, 5053)	['CL_GO_EXT:cell', 'CL_GO_EXT:cell', 'PR_EXT:000004080', 'PR_EXT:000004080']
12925238	41	['It is thought to regulate and stabilize membrane domains and to have a role in Ca2+ homeostasis and Ca2+-dependent signaling pathways.']	(5054, 5188)	['CHEBI:29108', 'CHEBI:29108', 'CHEBI:29108', 'CHEBI:29108', 'GO:0065007', 'GO:0042592', 'GO:0019722', 'GO:0019722', 'GO:0019722', 'GO:0019722', 'GO:0019722', 'GO:0044425', 'GO:0044425']
12925238	42	['These proposals are supported by data obtained from analysis of annexin A7 deficient mouse mutants.']	(5189, 5288)	['NCBITaxon:10088', 'PR_EXT:000004080', 'PR_EXT:000004080', 'SO_EXT:sequence_altered_entity']
12925238	43	['Two annexin A7 129Sv null mice strains were generated independently using a different strategy.']	(5289, 5384)	['NCBITaxon:10088', 'PR_EXT:000004080', 'PR_EXT:000004080', 'SO_EXT:sequence_nullness']
12925238	44	['The one of Srivastava et al.']	(5385, 5413)	[]
12925238	45	['[16] is lethal.']	(5414, 5429)	['GO_EXT:fatality_or_lethality']
12925238	46	['Heterozygous mice exhibit an insulin secretion defect and tumor phenotypes.']	(5430, 5505)	['GO_EXT:secretion_entity_or_process', 'NCBITaxon:10088', 'PR_EXT:000045358']
12925238	47	['The null strain reported by Herr et al.']	(5506, 5545)	['SO_EXT:sequence_nullness']
12925238	48	['[17] is viable, healthy, and shows no insulin secretion defect or other obvious defects.']	(5546, 5634)	['GO_EXT:secretion_entity_or_process', 'PR_EXT:000045358']
12925238	49	['However, in isolated cardiomyocytes the frequency-induced shortening is disturbed.']	(5635, 5717)	['CL:0000746']
12925238	50	['Here we have focused on the analysis of red blood cells and platelets of the anxA7-/- mutant.']	(5718, 5811)	['CL:0000232', 'CL:0000232', 'CL:0000232', 'CL:0000233', 'CL_GO_EXT:cell', 'PR_EXT:000004080', 'SO_EXT:sequence_nullness_or_absence', 'SO_EXT:sequence_nullness_or_absence', 'SO_EXT:sequence_altered_entity', 'UBERON:0000178']
12925238	51	['Generally, red blood cells and platelets were thought not to contain annexin A7 and only recently the 47 kDa isoform has been reported as component of red blood cells [7].']	(5812, 5983)	['CL:0000232', 'CL:0000232', 'CL:0000232', 'CL:0000233', 'CL:0000232', 'CL:0000232', 'CL:0000232', 'CL_GO_EXT:cell', 'CL_GO_EXT:cell', 'PR_EXT:000004080', 'PR_EXT:000004080', 'SO_EXT:0001060', 'UBERON:0000178', 'UBERON:0000178']
12925238	52	['Red blood cells undergo various biochemical or morphological changes that appear to be Ca2+-dependent processes [18,19].']	(5985, 6105)	['CHEBI_EXT:biochemical', 'CHEBI:29108', 'CHEBI:29108', 'CL:0000232', 'CL:0000232', 'CL:0000232', 'CL_GO_EXT:cell', 'UBERON:0000178']
12925238	53	['One of them is the release of hemoglobin-containing exovesicles occurring in vivo as well as in vitro [7,20].']	(6106, 6215)	['CHEBI_GO_EXT:hemoglobin', 'GO:0006887', 'GO:0006887', 'GO:0006887', 'CHEBI_GO_EXT:hemoglobin', 'GO:0070382']
12925238	54	['This process is thought to represent a protective method of the red blood cell against an attack by for example complement components.']	(6216, 6350)	['CL:0000232', 'CL:0000232', 'CL:0000232', 'CL_GO_EXT:cell', 'UBERON:0000178']
12925238	55	['Red blood cells which lack the ability to vesiculate cause a disease with red blood cell destruction and haemoglobinuria [21].']	(6351, 6477)	['CL:0000232', 'CL:0000232', 'CL:0000232', 'CL:0000232', 'CL:0000232', 'CL:0000232', 'GO:0006900', 'GO:0008219', 'GO:0008219', 'CL_GO_EXT:cell', 'CL_GO_EXT:cell', 'UBERON:0000178', 'UBERON:0000178']
12925238	56	['There exist two types of vesicles, micro- and nanovesicles with a size of 180 nm and 60 nm, respectively.']	(6478, 6583)	['GO:0031982', 'GO:1990742', 'GO:1990742', 'GO:1990742']
12925238	57	['They are enriched in cholesterol and sphingolipid rich lipid raft domains that are associated with proteins like acetylcholinesterase, cell surface proteins including a complement receptor, and the lipid raft proteins stomatin and flotillin, but they lack any cytoskeletal protein [7].']	(6584, 6869)	['CHEBI:16113', 'CHEBI:26739', 'CHEBI:18059', 'CHEBI_PR_EXT:protein', 'CHEBI_PR_EXT:protein', 'CHEBI:18059', 'CHEBI_PR_EXT:protein', 'CHEBI_PR_EXT:protein', 'CL_GO_EXT:cell', 'GO:0045121', 'GO:0045121', 'GO:0045121', 'GO:0009986', 'GO:0009986', 'GO:0045121', 'GO:0045121', 'GO:0005856', 'GO_PR_EXT:acetylcholinesterase', 'GO_EXT:0004875', 'GO_EXT:0004875', 'CHEBI_PR_EXT:protein', 'GO_PR_EXT:acetylcholinesterase', 'CHEBI_PR_EXT:protein', 'CHEBI_PR_EXT:protein', 'PR_EXT:000015763', 'PR_EXT:flotillin', 'CHEBI_PR_EXT:protein']
12925238	58	['Furthermore, they contain sorcin and annexin A7 attached to the lipid rafts.']	(6870, 6946)	['CHEBI:18059', 'GO:0045121', 'GO:0045121', 'PR_EXT:000015619', 'PR_EXT:000004080', 'PR_EXT:000004080']
12925238	59	['Both proteins are more abundant in nanovesicles.']	(6947, 6995)	['CHEBI_PR_EXT:protein', 'GO:0031982', 'CHEBI_PR_EXT:protein']
12925238	60	['The vesicle formation goes along with several other changes in the red blood cell like cytoskeletal rearrangements and changes in the phospholipid orientation in the cellular membrane.']	(6996, 7180)	['CHEBI:16247', 'CL:0000232', 'CL:0000232', 'CL:0000232', 'CL_GO_EXT:cell', 'GO:0006900', 'GO:0006900', 'GO:0031982', 'CL_GO_EXT:cell', 'GO:0005856', 'GO:0005886', 'GO:0005886', 'UBERON:0000178']
12925238	61	['Results\n\nAnnexin A7 expression in red blood cells, red blood cell derived exovesicles and in platelets\n\nSalzer et al.']	(7182, 7299)	['CL:0000232', 'CL:0000232', 'CL:0000232', 'CL:0000232', 'CL:0000232', 'CL:0000232', 'CL:0000233', 'GO:0010467', 'CL_GO_EXT:cell', 'CL_GO_EXT:cell', 'GO:0070382', 'PR_EXT:000004080', 'PR_EXT:000004080', 'UBERON:0000178', 'UBERON:0000178']
12925238	62	['recently reported the presence of the 47 kDa isoform of annexin A7 and its partner sorcin in micro- and nanovesicles derived from red blood cells where they are located in the lumen and are also enriched in membrane rafts [7].']	(7300, 7526)	['CL:0000232', 'CL:0000232', 'CL:0000232', 'GO:1990742', 'GO:1990742', 'GO:1990742', 'CL_GO_EXT:cell', 'GO_UBERON_EXT:lumen', 'GO:0045121', 'GO:0045121', 'PR_EXT:000004080', 'PR_EXT:000004080', 'PR_EXT:000015619', 'SO_EXT:0001060', 'UBERON:0000178', 'GO_UBERON_EXT:lumen']
12925238	63	['We have now extended these findings and show here that the 51 kDa isoform is present as well.']	(7527, 7620)	['SO_EXT:0001060']
12925238	64	['In western blots of human red blood cells the 47 and 51 kDa isoforms were detected using mAb 203–217 (Fig.']	(7621, 7727)	['CL:0000232', 'CL:0000232', 'CL:0000232', 'CL_GO_EXT:cell', 'NCBITaxon:9606', 'SO_EXT:0001060', 'UBERON:0000178']
12925238	65	['1).']	(7728, 7731)	[]
12925238	66	['The 47 kDa isoform was detected in silver stained gels and its identity with annexin A7 confirmed by peptide mass fingerprinting (data not shown).']	(7732, 7878)	['CHEBI_EXT:silver', 'CHEBI_SO_EXT:peptide_or_peptide_region', 'PR_EXT:000004080', 'PR_EXT:000004080', 'SO_EXT:0001060', 'CHEBI_SO_EXT:peptide_or_peptide_region']
12925238	67	['The 51 kDa isoform was only detected in western blots.']	(7879, 7933)	['SO_EXT:0001060']
12925238	68	['Figure 1\n\nExpression of annexin A7 in human red blood cells (1) and human platelets (2).']	(7935, 8023)	['CL:0000232', 'CL:0000232', 'CL:0000232', 'CL:0000233', 'GO:0010467', 'CL_GO_EXT:cell', 'NCBITaxon:9606', 'NCBITaxon:9606', 'PR_EXT:000004080', 'PR_EXT:000004080', 'UBERON:0000178']
12925238	69	['Protein homogenates were separated by SDS-PAGE (12 % acrylamide).']	(8024, 8089)	['CHEBI_PR_EXT:protein', 'CHEBI:8984', 'CHEBI:28619', 'CHEBI_PR_EXT:protein']
12925238	70	['The resulting western blot was probed with mAb 203–217, visualization was by a secondary peroxidase coupled antibody followed by ECL.']	(8090, 8223)	['GO:0042571', 'GO_EXT:0004601', 'MOP:0000779']
12925238	71	['Both isoforms are detected in red blood cells, in platelets only the small isoform is present.']	(8224, 8318)	['CL:0000232', 'CL:0000232', 'CL:0000232', 'CL:0000233', 'CL_GO_EXT:cell', 'SO_EXT:0001060', 'SO_EXT:0001060', 'UBERON:0000178']
12925238	72	['Its presence in vesicles led to the suggestion, that, along with raft domains, annexin A7 plays a role in membrane organization and the vesiculation process.']	(8320, 8477)	['GO:0006900', 'GO:0031982', 'GO:0045121', 'GO:0045121', 'GO:0016020', 'PR_EXT:000004080', 'PR_EXT:000004080']
12925238	73	['To examine this, we analysed the ability of red blood cells derived from the annexin A7 knock out mice (anxA7-/-) to form exovesicles.']	(8478, 8612)	['CL:0000232', 'CL:0000232', 'CL:0000232', 'CL_GO_EXT:cell', 'GO:0070382', 'NCBITaxon:10088', 'PR_EXT:000004080', 'PR_EXT:000004080', 'PR_EXT:000004080', 'SO_EXT:sequence_nullness_or_absence', 'SO_EXT:sequence_nullness_or_absence', 'UBERON:0000178']
12925238	74	['Because of better accessibility and larger available amounts that led to clear results, we included our data obtained with human blood.']	(8613, 8748)	['NCBITaxon:9606', 'UBERON:0000178']
12925238	75	['Independent of the presence of annexin A7 both types of exovesicles, micro- and nanovesicles, were released after Ca2+/ionophore treatment as determined by acetylcholine esterase activity and microscopic examination.']	(8749, 8965)	['CHEBI:29108', 'CHEBI:29108', 'CHEBI_EXT:24869', 'CHEBI:15355', 'GO_EXT:biological_release', 'GO:0070382', 'GO:1990742', 'GO:1990742', 'GO:1990742', 'GO_PR_EXT:acetylcholinesterase', 'GO_PR_EXT:acetylcholinesterase', 'PR_EXT:000004080', 'PR_EXT:000004080', 'GO_PR_EXT:acetylcholinesterase', 'GO_PR_EXT:acetylcholinesterase']
12925238	76	['Annexin A7 is present in both vesicle types where it is more enriched in nanovesicles (Fig.']	(8966, 9057)	['GO:0031982', 'GO:0031982', 'PR_EXT:000004080', 'PR_EXT:000004080']
12925238	77	['2).']	(9058, 9061)	[]
12925238	78	['The 51 kDa isoform is only detectable in nanovesicles.']	(9062, 9116)	['GO:0031982', 'SO_EXT:0001060']
12925238	79	['The quantity of both vesicle types did not differ between wild type and knock out red blood cell vesicles as determined by the AChE-values (A405 nanovesicles: ~0.18; A405 microvesicles: ~0.9; both, for wt and ko).']	(9117, 9330)	['CL:0000232', 'CL:0000232', 'CL:0000232', 'GO:0031982', 'CL_GO_EXT:cell', 'GO:0031982', 'GO:0031982', 'GO:1990742', 'GO_PR_EXT:acetylcholinesterase', 'SO_EXT:wild_type_entity_or_quality', 'SO_EXT:wild_type_entity_or_quality', 'SO_EXT:wild_type_entity', 'UBERON:0000178']
12925238	80	['It appears that annexin A7, although it has been described to fuse membranes, is not a key component in the process of the formation of red blood cell exovesicles.']	(9331, 9494)	['CL:0000232', 'CL:0000232', 'CL:0000232', 'GO:0016020', 'CL_GO_EXT:cell', 'GO:0070382', 'PR_EXT:000004080', 'PR_EXT:000004080', 'UBERON:0000178']
