PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	ONTOLOGY_CONCEPT_IDS_LIST
17069463	29	['For example, the cyclophilin-like domain (CLD), the internal repeat (W1W2/IR), and zinc-finger rich (ZnF) domains of RanBP2 associate specifically with components of the 19S cap of the proteasome [14], the E2 SUMO-1-conjugating enzyme (Ubc9) [15], and the nuclear export receptor, CRM1/exportin-1 [16], respectively.']	(5122, 5438)	['CHEBI_EXT:zinc', 'CHEBI_GO_SO_EXT:enzyme', 'GO:0051168', 'GO:0051168', 'GO:0008541', 'GO:0008541', 'GO:0008541', 'GO:0005634', 'CHEBI_GO_SO_EXT:enzyme', 'GO_EXT:0004872', 'MOP:0000779', 'PR_EXT:000013712', 'PR_EXT:000015829', 'PR_EXT:000015829', 'PR_EXT:000015829', 'PR_EXT:000016977', 'PR_EXT:000017497', 'PR_EXT:000017497', 'PR_EXT:000017497', 'PR_EXT:000017497', 'SO_EXT:0000417', 'SO_EXT:sequence_repeat_unit_or_region', 'SO_EXT:0000417', 'CHEBI_GO_SO_EXT:enzyme']
17069463	30	['RanBP2 itself was also found to exhibit SUMO1 E3 ligase activity [17], supporting a direct link between RanBP2-mediated SUMO-1 substrate modification and relocation of SUMO-1 modified cytosolic substrates (e.g., RanGAP) to the cytosolic face of the nuclear pore complex (NPC) [18].']	(5439, 5720)	['GO_EXT:biological_movement_or_translocation_process', 'GO:0005829', 'GO:1990876', 'GO:1990876', 'GO:1990876', 'GO:1990876', 'GO:1990876', 'GO:1990876', 'GO:1990876', 'GO:1990876', 'GO:1990876', 'GO:1990876', 'GO_EXT:0016874', 'GO_EXT:0015267', 'PR_EXT:000013712', 'PR_EXT:000015829', 'PR_EXT:000013712', 'PR_EXT:000015829', 'PR_EXT:000015829', 'PR_EXT:000015829', 'PR_EXT:000015829', 'PR_EXT:000015829', 'PR_EXT:000015829', 'PR_EXT:000013717', 'SO_EXT:sequence_alteration_entity_or_process', 'SO_EXT:sequence_alteration_process']
17069463	31	['Finally, RanBP2 was also found to localize prominently to the mitochondria-rich ellipsoid subcellular compartment of photosensory neurons [19] and to RanGTPase-restricted foci along cytoplasmic tracks [19], in addition to its localization at cytoplasmic fibrils emanating from nuclear pores [2,3,10,12,19].']	(5721, 6027)	['CL_GO_EXT:cell', 'CL:0000210', 'CL:0000210', 'GO_PATO_EXT:biological_localization_process_or_quality', 'GO_EXT:detection_or_sensing_of_light_stimulus', 'GO_PATO_EXT:biological_localization_process_or_quality', 'GO:0005739', 'GO_UBERON_EXT:cellular_component_or_cell_part', 'GO:0005737', 'GO:0005737', 'GO:0005643', 'GO:0005643', 'GO_EXT:0015267', 'PR_EXT:000013712', 'PR_EXT:000013708', 'GO_UBERON_EXT:cellular_component_or_cell_part']
17069463	32	['Emerging evidence supports that the CNS-selective effects of RanBP2 may also underlie the pathogenesis of certain neuropathies.']	(6029, 6156)	['PR_EXT:000013712', 'UBERON:0001017']
17069463	33	['Parkin is ubiquitously expressed and interacts with the Ubc9-interacting domain of RanBP2 [20].']	(6157, 6252)	['GO:0010467', 'PR_EXT:000012285', 'PR_EXT:000016977', 'PR_EXT:000013712', 'SO_EXT:0000417']
17069463	34	['This promotes the ubiquitination and degradation of RanBP2 [20], possibly via the interaction of the CLD domain of RanBP2 with the 19S cap subunits of the proteasome [14].']	(6253, 6424)	['GO:0016567', 'GO:0008541', 'GO:0000502', 'PR_EXT:000013712', 'PR_EXT:000013712', 'SO_EXT:0000417']
17069463	35	['Interestingly, the small yeast Ran-binding protein 1 (RanBP1), Yrb1p, with strong homology to the Ran-binding domains of RanBP2, is also required for cell-cycle regulated protein degradation [21].']	(6425, 6621)	['CHEBI_PR_EXT:protein', 'CHEBI_PR_EXT:protein', 'CL_GO_EXT:cell', 'GO:0007049', 'GO:0007049', 'GO:0007049', 'GO:0065007', 'GO:0030163', 'GO:0030163', 'CL_GO_EXT:cell', 'CHEMINF_GO_EXT:chemical_binding_or_bond_formation', 'CHEMINF_GO_EXT:chemical_binding_or_bond_formation', 'NCBITaxon_EXT:yeast', 'PR_EXT:000013709', 'PR_EXT:000013709', 'PR_EXT:000013709', 'PR_EXT:000013709', 'PR_EXT:000013709', 'PR_EXT:000013709', 'PR_EXT:P41920', 'PR_EXT:000013708', 'PR_EXT:000013712', 'CHEBI_PR_EXT:protein', 'SO:0000857', 'SO_EXT:0000417']
17069463	36	['Parkin, like RanBP2 [17], has E3-ligase activity [22–24]; and loss-of-function of parkin leads to early onset autosomal recessive juvenile Parkinsonism [25].']	(6622, 6779)	['GO:0030849', 'GO_EXT:0016874', 'PR_EXT:000012285', 'PR_EXT:000013712', 'PR_EXT:000012285', 'PATO_UBERON_EXT:juvenile_organism']
17069463	37	['While the dopaminergic neuronal-restricted effects of mutations in parkin are not understood [25], parkin−/− mice exhibit mitochondrial dysfunction and energy and growth deficits, and a fraction of parkin localizes to the cytoplasmic face of the mitochondria, where together with other partners is thought to promote the degradation of selective mitochondrial substrates and to exert a neuroprotective function [26–29].']	(6780, 7199)	['CHEBI:18243', 'CL:0000700', 'CL:0000700', 'GO_EXT:biological_growth_entity_or_process', 'GO_PATO_EXT:biological_localization_process_or_quality', 'GO:0005739', 'GO:0032473', 'GO:0032473', 'GO:0032473', 'GO:0032473', 'GO:0005739', 'NCBITaxon:10088', 'PR_EXT:000012285', 'PR_EXT:000012285', 'PR_EXT:000012285', 'SO_EXT:sequence_alteration_entity_or_process', 'SO_EXT:sequence_nullness_or_absence', 'SO_EXT:sequence_nullness_or_absence']
17069463	38	['These data suggest that deficits in RanBP2 and parkin may share (patho) physiological pathways and support a multifaceted role of RanBP2.']	(7200, 7337)	['GO_PATO_EXT:physiological_process_or_quality', 'PR_EXT:000013712', 'PR_EXT:000012285', 'PR_EXT:000013712']
17069463	39	['Yet clear functions of RanBP2 in animal and cell physiology remain elusive.']	(7338, 7413)	['CL_GO_EXT:cell', 'GO_PATO_EXT:physiological_process_or_quality', 'CL_GO_EXT:cell', 'NCBITaxon:33208', 'PR_EXT:000013712']
17069463	40	['Here, we report on the identification and function of two novel partners of RanBP2, Cox11 and hexokinase type I (HKI), which interact with a large and orphan domain of RanBP2, the leucine-rich domain (LD); and on the outcome of partial loss-of-function of RanBP2 on HKI, animal physiology, and glucose/energy metabolism.']	(7415, 7735)	['CHEBI_SO_EXT:leucine', 'CHEBI:17234', 'GO_PATO_EXT:physiological_process_or_quality', 'GO:0006006', 'GO:0006006', 'GO_EXT:0004396', 'NCBITaxon:33208', 'PR_EXT:000013712', 'PR_EXT:000005770', 'PR_EXT:000008608', 'PR_EXT:000008608', 'PR_EXT:000008608', 'PR_EXT:000008608', 'PR_EXT:000013712', 'PR_EXT:000013712', 'PR_EXT:000008608', 'SO:0000910', 'SO_EXT:0000417', 'CHEBI_SO_EXT:leucine', 'SO_EXT:0000417']
17069463	41	['Results\n\nThe LD of RanBP2 Interacts with Cox11 and HKI\n\nThe LD of RanBP2 (Figure 1A) is a large and orphan domain of ~700 residues (~80 kDa), for which no molecular partners have been identified until this date.']	(7737, 7948)	['CHEBI_EXT:residue', 'CHEBI_EXT:polyatomic_entity_or_group', 'PR_EXT:000013712', 'PR_EXT:000005770', 'PR_EXT:000008608', 'PR_EXT:000013712', 'SO:0000910', 'SO_EXT:0000417']
17069463	42	['Brain and retina yeast two-hybrid libraries were screened with LD.']	(7949, 8015)	['NCBITaxon_EXT:yeast', 'UBERON:0000955', 'UBERON:0000966']
17069463	43	['Cox11 was identified as a partner to this domain (Figure 1B and 1C).']	(8016, 8084)	['PR_EXT:000005770', 'SO_EXT:0000417']
17069463	44	['Cox11 is a metallochaperone implicated in cytochrome c oxidase assembly [30,31].']	(8085, 8165)	['CHEBI:18070', 'CHEBI:18070', 'GO_EXT:0016530', 'GO_EXT:0004129', 'GO_EXT:0004129', 'GO_EXT:0004129', 'PR_EXT:000005770', 'PR_EXT:000002199', 'PR_EXT:000002199']
17069463	45	['Structure-function analysis of the interaction between mCox11, LD of RanBP2, and subdomains thereof, with quantitative yeast two-hybrid assays [32], showed optimal interaction between the intact LD and Cox11 proteins (Figure 1C).']	(8166, 8395)	['CHEBI_PR_EXT:protein', 'NCBITaxon_EXT:yeast', 'PR_EXT:Q6P8I6', 'PR_EXT:000013712', 'PR_EXT:000005770', 'CHEBI_PR_EXT:protein']
17069463	46	['Pull-down assays of retinal extracts with glutathione S-transferase (GST)-LD precipitates a sodium dodecyl sulfate-resistant dimer isoform of Cox11 (Figure 1D, top panel), which does not bind to GST-LDZIP alone.']	(8396, 8607)	['CHEBI:16856', 'CHEBI_EXT:sulfur', 'CHEBI:8984', 'CHEBI:8984', 'CHEBI:8984', 'GO_EXT:dimer_macromolecular_complex', 'GO_PR_EXT:glutathione_S_transferase', 'GO_PR_EXT:glutathione_S_transferase', 'GO_PR_EXT:glutathione_S_transferase', 'GO_PR_EXT:glutathione_S_transferase', 'GO_PR_EXT:glutathione_S_transferase', 'CHEMINF_GO_EXT:chemical_binding_or_bond_formation', 'GO_PR_EXT:glutathione_S_transferase', 'GO_PR_EXT:glutathione_S_transferase', 'GO_PR_EXT:glutathione_S_transferase', 'GO_PR_EXT:glutathione_S_transferase', 'GO_PR_EXT:glutathione_S_transferase', 'GO_PR_EXT:glutathione_S_transferase', 'PR_EXT:000005770', 'GO_PR_EXT:glutathione_S_transferase', 'SO_EXT:0001060', 'UBERON:0000966']
17069463	47	['In addition to Cox11, we also found that other mitochondrial components such as the outer membrane-associated protein, HKI [33] (Figure 1D, bottom panel) and mHsp70 (unpublished data), associated with LD of RanBP2.']	(8608, 8822)	['CHEBI_PR_EXT:protein', 'GO:0005739', 'GO:0019867', 'GO:0019867', 'PR_EXT:000005770', 'CHEBI_PR_EXT:protein', 'PR_EXT:000008608', 'PR_EXT:000013712']
17069463	48	['This association was highly specific toward the HKI isoform, because HKII, HKIII, and glucokinase did not interact with the LD of RanBP2 (unpublished data).']	(8823, 8979)	['GO_PR_EXT:glucokinase', 'PR_EXT:000008608', 'PR_EXT:000008609', 'PR_EXT:000008610', 'GO_PR_EXT:glucokinase', 'PR_EXT:000013712', 'SO_EXT:0001060']
17069463	49	['The interaction of Cox11, HKI, and mHsp70 with RanBP2 occurred in vivo in retinal extracts, since antibodies against these and RanBP2 coimmunoprecipitated RanBP2 (Figure 1E) and HKI (Figure 1F), respectively, and these interactions were observed across different tissues (Figure S1).']	(8980, 9263)	['GO:0042571', 'PR_EXT:000005770', 'PR_EXT:000008608', 'PR_EXT:000013712', 'PR_EXT:000013712', 'PR_EXT:000013712', 'PR_EXT:000008608', 'UBERON:0000966', 'UBERON:0000479']
17069463	50	['Since RanBP2 exhibits chaperone activity, we assessed whether the interaction between the LD of RanBP2 and Cox11 was direct and the chaperone activity of LD toward folding species of Cox11.']	(9264, 9453)	['GO:0006457', 'PR_EXT:000013712', 'PR_EXT:000013712', 'PR_EXT:000005770', 'PR_EXT:000005770']
17069463	51	['Reconstitution binding assays were carried out between purified LD and Cox11, fully and partially denatured with GnHCl and urea, respectively, and native Cox11 (Figure 1G and 1H).']	(9454, 9633)	['CHEBI:16199', 'GO_EXT:macromolecule_denaturation', 'CHEMINF_GO_EXT:chemical_binding_or_bond_formation', 'PR_EXT:000005770', 'PR_EXT:000005770']
17069463	52	['Partial denatured Cox11 exhibits significantly higher and concentration-dependent binding affinity toward LD compared with the native and fully denatured Cox11 (Figure 1G).']	(9634, 9806)	['GO_EXT:macromolecule_denaturation', 'GO_EXT:macromolecule_denaturation', 'CHEMINF_GO_EXT:chemical_binding_or_bond_formation', 'PR_EXT:000005770', 'PR_EXT:000005770']
17069463	53	['In addition, native Cox11 purified upon expression in the presence of CuSO4 (a prosthetic group tightly bound to Cox11) [31], shows significantly higher binding activity toward the LD of RanBP2, than in the absence of CuSO4 (Figure 1H).']	(9807, 10043)	['CHEBI:23414', 'CHEBI_EXT:26348', 'CHEBI_EXT:26348', 'CHEBI:23414', 'GO:0010467', 'CHEMINF_GO_EXT:chemical_binding_or_bond_formation', 'CHEMINF_GO_EXT:chemical_binding_or_bond_formation', 'PR_EXT:000005770', 'PR_EXT:000005770', 'PR_EXT:000013712']
17069463	54	['Figure 1\n\nThe LD of RanBP2 Interacts with Cox11 and HKI\n\n(A) Primary structure of RanBP2 and its structural/functional domains.']	(10045, 10172)	['PR_EXT:000013712', 'PR_EXT:000005770', 'PR_EXT:000008608', 'PR_EXT:000013712', 'SO_EXT:0000417']
17069463	55	['The N-terminal LD of RanBP2 is underlined.']	(10173, 10215)	['CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'PR_EXT:000013712', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region']
17069463	56	['(B) Sequence alignment of murine and yeast Cox11.']	(10217, 10266)	['NCBITaxon:39107', 'NCBITaxon_EXT:yeast', 'PR_EXT:000005770', 'SO_EXT:biological_sequence']
17069463	57	['The yeast Cox11 C- and N-terminal domains are poorly conserved.']	(10267, 10330)	['CHEBI_SO_EXT:C_terminus_or_C_terminal_region', 'CHEBI_SO_EXT:C_terminus_or_C_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:C_terminus_or_C_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'NCBITaxon_EXT:yeast', 'PR_EXT:000005770', 'CHEBI_SO_EXT:C_terminus_or_C_terminal_region', 'CHEBI_SO_EXT:C_terminus_or_C_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'CHEBI_SO_EXT:C_terminus_or_C_terminal_region', 'CHEBI_SO_EXT:N_terminus_or_N_terminal_region', 'SO_EXT:0000417', 'SO_EXT:biological_conservation_process_or_quality']
17069463	58	['Arrow and solid line denote the predicted mitochondrial cleavage site and membrane-spanning domain.']	(10331, 10430)	['GO:0005739', 'GO:0016020', 'MOP:0000780', 'SO_EXT:0001077', 'SO_EXT:0001077', 'SO_EXT:0001077', 'SO_EXT:0001077']
