PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	ONTOLOGY_CONCEPT_IDS_LIST
15320950	11	['The basal cell barrier appeared intact; intermediate cells and KCNJ10 mRNA were present but KCNJ10 protein was absent.']	(1470, 1588)	['CHEBI_SO_EXT:mRNA', 'CHEBI_PR_EXT:protein', 'CL:0000646', 'CL:0000646', 'CL:0002486', 'CL:0002486', 'CL_GO_EXT:cell', 'CL_GO_EXT:cell', 'PR_EXT:000001979', 'PR_EXT:000001979', 'CHEBI_PR_EXT:protein', 'CHEBI_SO_EXT:mRNA']
15320950	12	['Endolymphatic K+ concentrations were normal and membrane proteins necessary for K+ secretion were present, including the K+ channel KCNQ1 and KCNE1, Na+/2Cl-/K+ cotransporter SLC12A2 and the gap junction GJB2.']	(1589, 1798)	['CHEBI:29103', 'CHEBI:29103', 'CHEBI_PR_EXT:protein', 'CHEBI:29103', 'CHEBI:29103', 'CHEBI:29103', 'CHEBI:29103', 'CHEBI:29101', 'CHEBI:29101', 'CHEBI:29103', 'CHEBI:29103', 'GO_EXT:secretion_entity_or_process', 'GO:0016020', 'GO:0005921', 'GO:0005921', 'GO_EXT:0005267', 'GO_EXT:0005267', 'GO_EXT:0005267', 'GO_EXT:0008511', 'GO_EXT:0008511', 'GO_EXT:0008511', 'GO_EXT:0008511', 'GO_EXT:0008511', 'GO_EXT:0008511', 'GO_EXT:0008511', 'CHEBI_PR_EXT:protein', 'PR_EXT:000000728', 'PR_EXT:000009255', 'PR_EXT:000014925', 'PR_EXT:000007998', 'UBERON:0001852']
15320950	13	['Conclusions\n\nThese observations demonstrate that pendrin dysfunction leads to a loss of KCNJ10 protein expression and a loss of the endocochlear potential, which may be the direct cause of deafness in Pendred syndrome.']	(1800, 2018)	['CHEBI_PR_EXT:protein', 'GO:0010467', 'PR_EXT:000015039', 'PR_EXT:000001979', 'CHEBI_PR_EXT:protein']
15320950	14	['Background\n\nPendred syndrome is a relatively common autosomal-recessive disorder characterized by deafness and goiter [1].']	(2020, 2142)	['GO:0030849']
15320950	15	['The syndrome is caused by mutations of the PDS gene SLC26A4, which codes for the protein pendrin [2].']	(2143, 2244)	['CHEBI_PR_EXT:protein', 'PR_EXT:000015039', 'CHEBI_PR_EXT:protein', 'PR_EXT:000015039', 'SO_EXT:sequence_alteration_entity_or_process', 'SO_EXT:0000704', 'SO_EXT:sequence_coding_function']
15320950	16	['Deafness is congenital and generally profound although sometimes late in onset and provoked by light head injury.']	(2245, 2358)	['UBERON:0000033']
15320950	17	['Vestibular dysfunction is uncommon.']	(2359, 2394)	['UBERON_EXT:vestibule_or_vestibular_system']
15320950	18	['Goiter is variable and generally develops around puberty [3].']	(2395, 2456)	[]
15320950	19	['The cause of goiter appears to be an impairment of iodide fixation in the follicular lumen due to a reduced rate of iodide transport across the apical membrane of thyroid gland epithelial cells [4].']	(2457, 2655)	['CHEBI:16382', 'CHEBI:16382', 'CL:0002257', 'CL:0002257', 'CL:0002257', 'CL:0002257', 'GO:1904200', 'GO:1904200', 'GO:1904200', 'GO:1904200', 'GO_UBERON_EXT:lumen', 'GO:0016324', 'GO:0016324', 'GO:0016324', 'GO:0016324', 'UBERON:0012246', 'UBERON:0012246', 'UBERON:0002046', 'UBERON:0002046', 'UBERON:0000483']
15320950	20	['A positive perchlorate discharge test and an enlarged vestibular aqueduct appear to be the most reliable clinical signs of Pendred syndrome [5].']	(2656, 2800)	['CHEBI:49706', 'UBERON:0002279', 'UBERON:0002279']
15320950	21	['Pendrin is an anion exchanger that can transport Cl-, I-, HCO3 - and formate [6,7].']	(2802, 2885)	['CHEBI:22563', 'CHEBI:17996', 'CHEBI:17996', 'CHEBI:16382', 'CHEBI:16382', 'CHEBI:17544', 'CHEBI:17544', 'CHEBI:15740', 'GO_EXT:biological_routing_or_transport', 'GO_EXT:0015301', 'GO_EXT:0015301', 'PR_EXT:000015039']
15320950	22	['Expression has been found in the inner ear and thyroid gland consistent with the clinical signs of deafness and goiter [2,3,8].']	(2886, 3013)	['GO:0010467', 'UBERON:0001846', 'UBERON:0001846', 'UBERON:0002046', 'UBERON:0002046']
15320950	23	['In addition, pendrin expression has been found in the kidney [9], mammary gland [10], uterus [11], testes [12] and placenta [13].']	(3014, 3143)	['GO:0010467', 'PR_EXT:000015039', 'UBERON:0002113', 'UBERON:0001911', 'UBERON:0001911', 'UBERON:0000995', 'UBERON:0000473', 'UBERON:0001987']
15320950	24	['No expression was found in fetal or adult brain, consistent with a peripheral cause of deafness [2,11].']	(3144, 3247)	['GO:0010467', 'UBERON:0007023', 'UBERON:0000955']
15320950	25	['Expression of pendrin mRNA in the inner ear has been found in several places including the cochlea, the vestibular labyrinth and the endolymphatic sac [8].']	(3249, 3404)	['CHEBI_SO_EXT:mRNA', 'GO:0010467', 'PR_EXT:000015039', 'CHEBI_SO_EXT:mRNA', 'UBERON:0001846', 'UBERON:0001846', 'UBERON:0001844', 'UBERON:0001862', 'UBERON:0001862', 'UBERON:0002223', 'UBERON:0002223']
15320950	26	['The precise location of pendrin protein expression, however, has not yet been determined.']	(3405, 3494)	['CHEBI_PR_EXT:protein', 'GO:0010467', 'PR_EXT:000015039', 'CHEBI_PR_EXT:protein']
15320950	27	['The variability of deafness in Pendred syndrome and the observation that deafness is sometimes late in onset suggest that pendrin dysfunction may not be the direct cause of deafness.']	(3495, 3677)	['PR_EXT:000015039']
15320950	28	['It is conceivable that pendrin dysfunction favors changes in the expression levels of proteins that are critical for the maintenance of the hearing function.']	(3678, 3835)	['CHEBI_PR_EXT:protein', 'GO:0010467', 'GO:0007605', 'PR_EXT:000015039', 'CHEBI_PR_EXT:protein']
15320950	29	['Detailed studies aimed at identifying the direct cause of deafness in Pendred syndrome have recently become possible due to the generation of a pendrin-specific polyclonal antibody [9] and the development of Slc26a4-/- mice, which bear a targeted disruption of the mouse Slc26a4 gene [14].']	(3836, 4125)	['GO_EXT:antibody_or_immunoglobulin_biosynthesis_or_production', 'GO_EXT:antibody_or_immunoglobulin_biosynthesis_or_production', 'GO_EXT:antibody_or_immunoglobulin_biosynthesis_or_production', 'GO:0042571', 'NCBITaxon:10088', 'NCBITaxon:10088', 'PR_EXT:000015039', 'PR_EXT:000015039', 'PR_EXT:000015039', 'SO_EXT:sequence_nullness_or_absence', 'SO_EXT:sequence_nullness_or_absence', 'SO_EXT:0000704']
15320950	30	['The aim in the present study was to determine the location of pendrin and the cause of deafness in Slc26a4-/- mice.']	(4126, 4241)	['NCBITaxon:10088', 'PR_EXT:000015039', 'PR_EXT:000015039', 'SO_EXT:sequence_nullness_or_absence', 'SO_EXT:sequence_nullness_or_absence']
15320950	31	['Methods\n\nThe endocochlear potential and the endolymphatic and perilymphatic K+ concentrations were measured in young adult mice (1–4 month of age) that either have (Slc26a4+/+) or lack (Slc26a4-/-) a functional gene for pendrin [14].']	(4243, 4476)	['CHEBI:29103', 'CHEBI:29103', 'NCBITaxon:10088', 'PR_EXT:000015039', 'PR_EXT:000015039', 'PR_EXT:000015039', 'SO_EXT:normal_or_wild_type_or_present', 'SO_EXT:normal_or_wild_type_or_present', 'SO_EXT:sequence_nullness_or_absence', 'SO_EXT:sequence_nullness_or_absence', 'SO_EXT:0000704', 'UBERON:0001852', 'UBERON:0001845', 'UBERON:0007023']
15320950	32	['The mouse strain 129Sv/Ev (Taconic, Germantown, NY) was chosen as the source of Slc26a4+/+ controls, since Slc26a4-/- mice were propagated in the this strain and generated using a stem cell line derived from 129Sv/Ev.']	(4477, 4694)	['CL:0000034', 'CL:0000034', 'CL_GO_EXT:cell', 'NCBITaxon:10088', 'NCBITaxon:10088', 'PR_EXT:000015039', 'PR_EXT:000015039', 'SO_EXT:normal_or_wild_type_or_present', 'SO_EXT:normal_or_wild_type_or_present', 'SO_EXT:sequence_nullness_or_absence', 'SO_EXT:sequence_nullness_or_absence']
15320950	33	['Slc26a4+/+ and Slc26a4-/- were agouti.']	(4695, 4733)	['PR_EXT:000015039', 'PR_EXT:000015039', 'SO_EXT:normal_or_wild_type_or_present', 'SO_EXT:normal_or_wild_type_or_present', 'SO_EXT:sequence_nullness_or_absence', 'SO_EXT:sequence_nullness_or_absence']
15320950	34	['They did not differ in coat color.']	(4734, 4768)	['UBERON:0010166']
15320950	35	['Differences in pigmentation were verified using coisogenic age-matched Slc26a4+/+ and Slc26a4-/- that were bred in parallel.']	(4769, 4893)	['GO_PATO_EXT:biological_pigmentation_process_or_quality', 'GO_EXT:breeding', 'PR_EXT:000015039', 'PR_EXT:000015039', 'SO_EXT:normal_or_wild_type_or_present', 'SO_EXT:normal_or_wild_type_or_present', 'SO_EXT:sequence_nullness_or_absence', 'SO_EXT:sequence_nullness_or_absence']
15320950	36	['Expression of key proteins involved in the generation of the endocochlear potential and the transport of K+ was studied using confocal immunocytochemistry and quantitative RT-PCR.']	(4895, 5074)	['CHEBI_PR_EXT:protein', 'CHEBI:29103', 'CHEBI:29103', 'GO:0010467', 'GO:0006813', 'GO:0006813', 'GO:0006813', 'GO:0006813', 'GO_EXT:reverse_transcription_or_reverse_transcriptase', 'GO_EXT:reverse_transcription_or_reverse_transcriptase', 'CHEBI_PR_EXT:protein']
15320950	37	['K+ secretion and the generation of the endocochlear potential were measured using electrophysiological techniques.']	(5075, 5189)	['CHEBI:29103', 'CHEBI:29103', 'GO_EXT:secretion_entity_or_process']
15320950	38	['All experiments were approved by the Institutional Animal Care and Use Committee of Kansas State University.']	(5190, 5298)	['NCBITaxon:33208']
15320950	39	['Confocal immunocytochemistry\n\nAnimals were deeply anesthetized with sodium pentobarbital (100 mg/kg i.p.)']	(5300, 5405)	['CHEBI_EXT:anaesthetic_process', 'CHEBI:7984', 'CHEBI:7984', 'NCBITaxon:33208']
15320950	40	['and transcardially perfused with a Cl--free phosphate-buffered Na-gluconate solution containing 4% paraformaldehyde.']	(5406, 5522)	['CHEBI:17996', 'CHEBI:17996', 'CHEBI_EXT:phosphate', 'CHEBI_CHMO_EXT:buffer_process', 'CHEBI:84997', 'CHEBI:84997', 'CHEBI:84997', 'CHEBI:75958', 'CHEBI_EXT:paraformaldehye', 'UBERON:0000948']
15320950	41	['Temporal bones were removed and cochleae fixed by perilymphatic perfusion, decalcified in EDTA, processed through a sucrose gradient and infiltrated with polyethylene glycol.']	(5523, 5697)	['CHEBI_EXT:EDTA', 'CHEBI:17992', 'CHEBI:46793', 'CHEBI:46793', 'UBERON:0001678', 'UBERON:0001678', 'UBERON:0001844', 'UBERON:0001845']
15320950	42	['Mid-modiolar cryosections (12 μm, CM3050S, Leica, Nussloch, Germany) were blocked in PBS with 0.2% Triton-X (PBS-TX) and 10% bovine serum albumin.']	(5698, 5844)	['CHEBI:9750', 'CHEBI:9750', 'CHEBI:9750', 'CHEBI:9750', 'NCBITaxon:27592', 'PR_EXT:000003918', 'PR_EXT:000003918', 'UBERON:0006723', 'UBERON:0001977']
15320950	43	['Slides were incubated overnight at 4°C with primary antibodies in PBS-TX with 1–3% BSA [rabbit anti-pendrin, 1:500 (h766–780); rat anti-ZO-1, 1:100 (Chemicon, Temecula, CA); goat anti-KCNQ1, 1:200 (C20, Santa Cruz Biotechnology, Santa Cruz, CA), rabbit anti-KCNE1, 1:200 (Alomone, Jerusalem, Israel); rabbit anti-KCNJ10, 1:300 (Alomone); rabbit anti-SLC12A2, 1:100 (Chemicon); and rabbit anti-connexin 26, 1:100 (Zymed, San Francisco, CA)].']	(5845, 6285)	['CHEBI:9750', 'GO:0042571', 'NCBITaxon:9986', 'NCBITaxon:10114', 'NCBITaxon:9925', 'NCBITaxon:9986', 'NCBITaxon:9986', 'NCBITaxon:9986', 'NCBITaxon:9986', 'PR_EXT:000015039', 'PR_EXT:000016364', 'PR_EXT:000016364', 'PR_EXT:000016364', 'PR_EXT:000000728', 'PR_EXT:000009255', 'PR_EXT:000001979', 'PR_EXT:000014925', 'PR_EXT:000007998', 'PR_EXT:000007998']
15320950	44	['Slides were washed in PBS-TX and incubated for 1 h at 25°C with appropriate secondary antibodies at a 1:1000 dilution in PBS-TX with 1–3% BSA [donkey anti-rabbit Alexa 488, chicken anti-rat Alexa 594, and chicken anti-goat Alexa 594 (Molecular Probes, Eugene, OR)].']	(6286, 6551)	['CHEBI:9750', 'CHEBI:9750', 'CHEBI:52661', 'CHEBI:52661', 'CHEBI:51248', 'CHEBI:51248', 'CHEBI:51248', 'CHEBI:51248', 'CHEBI_EXT:polyatomic_entity_or_group', 'CHEBI_SO_EXT:molecular_probe', 'GO:0042571', 'NCBITaxon:9793', 'NCBITaxon:9986', 'NCBITaxon:9031', 'NCBITaxon:10114', 'NCBITaxon:9031', 'NCBITaxon:9925', 'CHEBI_SO_EXT:molecular_probe']
15320950	45	['Actin filaments were visualized by staining with Alexa 488 conjugated phalloidin (Molecular Probes).']	(6552, 6652)	['CHEBI:52661', 'CHEBI:52661', 'CHEBI:8040', 'CHEBI_EXT:polyatomic_entity_or_group', 'CHEBI_SO_EXT:molecular_probe', 'GO:0005884', 'GO:0005884', 'MOP:0000779', 'CHEBI_SO_EXT:molecular_probe']
15320950	46	['After incubation, slides were washed with PBS-TX, mounted with FluorSave (Calbiochem, La Jolla, CA), and viewed by confocal microscopy (LSM 5 Pascal or LSM 510 Meta, Carl Zeiss, Jena or Göttingen, Germany).']	(6653, 6859)	['CHEBI:9750']
15320950	47	['Laser scanning brightfield images were collected to document structural preservation, for morphometric analysis and for analysis of pigmentation.']	(6860, 7005)	['GO_PATO_EXT:biological_pigmentation_process_or_quality']
15320950	48	['Quantitative RT-PCR\n\nAnimals were deeply anesthetized with sodium pentobarbital (100 mg/kg i.p.).']	(7007, 7104)	['CHEBI_EXT:anaesthetic_process', 'CHEBI:7984', 'CHEBI:7984', 'GO_EXT:reverse_transcription_or_reverse_transcriptase', 'GO_EXT:reverse_transcription_or_reverse_transcriptase', 'NCBITaxon:33208']
15320950	49	['Kidneys and brain were removed and pulverized in liquid N2.']	(7105, 7164)	['CHEBI:17997', 'UBERON:0002113', 'UBERON:0000955']
15320950	50	['Temporal bones were removed and two preparations of inner ear tissues were obtained by microdissection: (1) stria vascularis without spiral ligament, and (2) spiral ganglia including the surrounding bone and the organ of Corti.']	(7165, 7392)	['UBERON:0001678', 'UBERON:0001678', 'UBERON:0001846', 'UBERON:0001846', 'UBERON:0000479', 'UBERON:0002282', 'UBERON:0002282', 'UBERON:0006725', 'UBERON:0006725', 'UBERON:0000395', 'UBERON:0000395', 'UBERON_EXT:bone_element_or_tissue', 'UBERON:0002227', 'UBERON:0002227', 'UBERON:0002227']
15320950	51	['The dissection medium was changed twice during the microdissection and isolated tissues were washed three times to minimize cross-contamination.']	(7393, 7537)	['UBERON:0000479']
15320950	52	['The Slc26a4-/-genotype was verified by the observation of large otoconia in the utricular macula [14].']	(7538, 7640)	['PR_EXT:000015039', 'SO_EXT:sequence_nullness_or_absence', 'SO_EXT:sequence_nullness_or_absence', 'SO_EXT:genotype_or_entity_with_genotype', 'UBERON:0002280', 'UBERON:0002214', 'UBERON:0002214']
15320950	53	['Total RNA was isolated and residual DNA contamination was removed by enzymatic digestion (RNeasy micro, Qiagen, Valencia, CA).']	(7641, 7767)	['CHEBI_SO_EXT:RNA', 'CHEBI_SO_EXT:DNA', 'CHEBI_GO_SO_EXT:enzyme', 'CHEBI_GO_SO_EXT:enzyme', 'CHEBI_SO_EXT:RNA', 'CHEBI_SO_EXT:DNA', 'CHEBI_GO_SO_EXT:enzyme']
15320950	54	['Quality and quantity of 18S rRNA obtained from kidneys and brain were determined (Nano Assay, 2100 Bioanalyzer, Agilent, Palo Alto, CA).']	(7768, 7904)	['CHEBI_SO_EXT:rRNA', 'SO_EXT:0000407', 'SO_EXT:0000407', 'UBERON:0002113', 'UBERON:0000955']
15320950	55	['Further, the quality of RNA preparations obtained from stria vascularis and spiral ganglia was assessed (Pico Assay, 2100 Bioanalyzer).']	(7905, 8040)	['CHEBI_SO_EXT:RNA', 'CHEBI_SO_EXT:RNA', 'UBERON:0002282', 'UBERON:0002282', 'UBERON:0000395', 'UBERON:0000395']
15320950	56	['Real time RT-PCR was performed on RNA obtained from individual animals (OneStep RT-PCR, Qiagen; Smart Cycler, Cepheid, Sunnyvale, CA) in the presence of 0.2× SYBR green I (Molecular Probes).']	(8041, 8231)	['CHEBI_SO_EXT:RNA', 'CHEBI:51461', 'CHEBI:51461', 'CHEBI:51461', 'CHEBI_EXT:polyatomic_entity_or_group', 'CHEBI_SO_EXT:molecular_probe', 'GO_EXT:reverse_transcription_or_reverse_transcriptase', 'GO_EXT:reverse_transcription_or_reverse_transcriptase', 'GO_EXT:reverse_transcription_or_reverse_transcriptase', 'GO_EXT:reverse_transcription_or_reverse_transcriptase', 'NCBITaxon:33208', 'CHEBI_SO_EXT:RNA', 'CHEBI_SO_EXT:molecular_probe']
15320950	57	['Transcripts of 18S rRNA and mRNA for the K+ channels KCNJ10, KCNQ1 and KCNQ4 were amplified using gene-specific primers (Table 1).']	(8232, 8362)	['CHEBI_SO_EXT:rRNA', 'CHEBI_SO_EXT:mRNA', 'CHEBI:29103', 'CHEBI:29103', 'GO_EXT:0005267', 'GO_EXT:0005267', 'GO_EXT:0005267', 'PR_EXT:000001979', 'PR_EXT:000000728', 'PR_EXT:000000731', 'SO_EXT:0000673', 'SO_EXT:0000407', 'SO_EXT:0000407', 'CHEBI_SO_EXT:mRNA', 'SO_EXT:0000704', 'SO_EXT:0000112']
15320950	58	['RT was performed for 30 min at 50°C and 15 min at 95°C.']	(8363, 8418)	['GO_EXT:reverse_transcription_or_reverse_transcriptase']
15320950	59	['PCR consisted of 50 cycles of 1 min at 60°C, 1 min at 72°C, 7s heating to hot-measurement temperature, 13s hot-measurement at 3–5°C below product melting temperature (Table 1) and 1 min at 94°C.']	(8419, 8613)	['GO:0032508']
15320950	60	['Hot-measurements were performed to eliminate the detection of primer-dimers that had melting temperatures between 72 and 75°C [15].']	(8614, 8745)	['GO:0032508', 'GO_EXT:dimer_macromolecular_complex', 'SO_EXT:0000112']
15320950	61	['PCR was followed by a melt (60 to 95°C).']	(8746, 8786)	['GO:0032508']
15320950	62	['The generation of a single product of appropriate size was routinely checked by the presence of a single melt peak and by agarose gel-electrophoresis.']	(8787, 8937)	['CHEBI:2511', 'GO:0032508']
15320950	63	['Product identity was confirmed by sequencing.']	(8938, 8983)	[]
15320950	64	['Table 1\n\nPrimers\n\nTemplate molecules (T) were quantified according to T = P / (F ^Ct) where P is the number of product molecules, F is the fidelity of the reaction and Ct is the cycle at which the number of product molecules reaches a chosen threshold [15].']	(8985, 9242)	['CHEBI:36357', 'CHEBI:36357', 'CHEBI:36357', 'SO_EXT:0000112']
15320950	65	['Fidelity (F) was obtained from the slope (S) of the log-linear phase of the growth curve via a best-fit fifth-order polynomial: F = 7.39 + 3.80 × S + 1.05 × S2 + 0.15 × S3 + 11.38 × 10-3 * S4 + 3.39 × 10-4 × S5.']	(9243, 9454)	[]
15320950	66	['The number of product molecules at threshold (PCt) was determined by amplification of known amounts of 18S rRNA according to PCt = T × F ^Ct.']	(9455, 9596)	['CHEBI:36357', 'CHEBI_SO_EXT:rRNA', 'SO_EXT:0000407', 'SO_EXT:0000407']
15320950	67	['Quantifications of 18S rRNA were used to compare tissue amounts.']	(9597, 9661)	['CHEBI_SO_EXT:rRNA', 'SO_EXT:0000407', 'SO_EXT:0000407', 'UBERON:0000479']
15320950	68	['Genomic contamination of inner ear samples was assessed to be <0.02% by omission of the RT step.']	(9662, 9758)	['GO_EXT:reverse_transcription_or_reverse_transcriptase', 'SO_EXT:0001026', 'UBERON:0001846', 'UBERON:0001846']
15320950	69	['In vitro electrophysiology\n\nAnimals were deeply anesthetized with sodium pentobarbital (100 mg/kg i.p.).']	(9760, 9864)	['CHEBI_EXT:anaesthetic_process', 'CHEBI:7984', 'CHEBI:7984', 'NCBITaxon:33208']
15320950	70	['Stria vascularis without spiral ligament was obtained by microdissection.']	(9865, 9938)	['UBERON:0002282', 'UBERON:0002282', 'UBERON:0006725', 'UBERON:0006725']
15320950	71	['Currents generated by the stria marginal epithelium were recorded [16].']	(9939, 10010)	['UBERON:0002282', 'UBERON:0000483']
15320950	72	['A Pt-Ir wire microelectrode with a Pt-black tip was positioned 20–30 μm from the apical surface of the epithelium and vibrated at 200–400 Hz by piezo-electric bimorph elements (Applicable Electronics, Forest Dale, MA; ASET version 1.05, Science Wares, East Falmouth, MA).']	(10011, 10282)	['CHEBI_EXT:platinum', 'CHEBI_EXT:iridium', 'CHEBI_EXT:platinum', 'UBERON:0000483']
15320950	73	['A Pt-black electrode (26-gauge) served as reference in the bath chamber.']	(10283, 10355)	['CHEBI_EXT:platinum']
15320950	74	['The signals from the phase-sensitive detectors were digitized (16 bit) at a rate of 0.5 Hz.']	(10356, 10447)	[]
15320950	75	['The output was expressed as current density at the electrode.']	(10448, 10509)	[]
15320950	76	['In situ electrophysiology\n\nAnimals were anesthetized with inactin (thiobutabarbital sodium salt, 140 mg/kg ip).']	(10511, 10622)	['CHEBI_EXT:anaesthetic_process', 'CHEBI:26714', 'CHEBI:26714', 'NCBITaxon:33208']
15320950	77	['The endocochlear potential and the endolymphatic [K+] were measured with double-barreled microelectrodes [17].']	(10623, 10733)	['CHEBI:29103', 'CHEBI:29103', 'UBERON:0001852']
15320950	78	['Measurements were made in the basal turn by a round-window approach through the basilar membrane and in the apical turn after thinning the bone over the stria vascularis and picking a small hole (~30 μm).']	(10734, 10938)	['UBERON:0002226', 'UBERON:0002226', 'UBERON_EXT:bone_element_or_tissue', 'UBERON:0002282', 'UBERON:0002282']
15320950	79	['K+-selective electrodes were calibrated in solutions of constant cation (K+ and Na+) concentration of 150 mM.']	(10939, 11048)	['CHEBI:29103', 'CHEBI:29103', 'CHEBI:75958', 'CHEBI:36916', 'CHEBI:29103', 'CHEBI:29103', 'CHEBI:29101', 'CHEBI:29101']
15320950	80	['The minor selectivity of the K+ electrodes for Na+ produced a nonlinearity in the calibration curve, which was closely fitted by the Nicolski equation using nonlinear curve-fitting software (OriginLab, Northampton, MA): V = Vi + S × log ([K+] + A × [Na+]), where Vi is an offset term, S is slope, A is selectivity, and [Na+] is Na+ concentration.']	(11049, 11395)	['CHEBI:29103', 'CHEBI:29103', 'CHEBI:29101', 'CHEBI:29101', 'CHEBI:29103', 'CHEBI:29103', 'CHEBI:29101', 'CHEBI:29101', 'CHEBI:29101', 'CHEBI:29101', 'CHEBI:29101', 'CHEBI:29101']
15320950	81	['Calibrations were made immediately after withdrawal of the electrodes from the cochlea.']	(11396, 11483)	['UBERON:0001844']
15320950	82	['Plasma K+ concentrations were obtained using a blood analyzer (Stat Profile M, Nova Biomedical, Waltham, MA).']	(11484, 11593)	['CHEBI:29103', 'CHEBI:29103', 'UBERON:0001969', 'UBERON:0000178']
15320950	83	['Data are presented as mean ± sem; n denotes the number of experiments.']	(11595, 11665)	[]
15320950	84	['Differences were considered significant when p < 0.05.']	(11666, 11720)	[]
15320950	85	['Results and Discussion\n\nIn situ hybridization in the cochlea has suggested that pendrin mRNA is expressed in cells that reside immediately beneath the spiral prominence on the lateral wall of the external sulcus [8].']	(11722, 11938)	['CHEBI_SO_EXT:mRNA', 'CL_GO_EXT:cell', 'GO:0010467', 'CL_GO_EXT:cell', 'GO:0097617', 'PR_EXT:000015039', 'CHEBI_SO_EXT:mRNA', 'UBERON:0001844', 'UBERON:0028194', 'UBERON:0028194', 'UBERON:0000060', 'UBERON:0008832', 'UBERON:0008832']
