PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	ONTOLOGY_CONCEPT_IDS_LIST
14723793	23	['The Acdp1 gene contains 3,631 bp of nucleotide sequence and encodes a predicted protein with 951 amino acids (AA).']	(3381, 3495)	['CHEBI_SO_EXT:nucleotide', 'CHEBI_PR_EXT:protein', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid', 'PR_EXT:000005643', 'CHEBI_PR_EXT:protein', 'SO_EXT:0000704', 'SO_EXT:0000028', 'CHEBI_SO_EXT:nucleotide', 'SO_EXT:biological_sequence', 'SO_EXT:sequence_coding_function', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid']
14723793	24	['The other three Acdp genes (Acdp2, 3 and 4) contain 3,244 bp, 2,684 bp and 2,743 bp of cDNA sequences, and encode deduced proteins of 874 amino acids, 713 amino acids and 771 amino acids, respectively.']	(3496, 3697)	['CHEBI_PR_EXT:protein', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid', 'PR_EXT:ACDP_or_CNNM', 'PR_EXT:000005644', 'CHEBI_PR_EXT:protein', 'SO_EXT:0000704', 'SO_EXT:0000028', 'SO_EXT:0000028', 'SO_EXT:0000028', 'SO_EXT:cDNA', 'SO_EXT:biological_sequence', 'SO_EXT:sequence_coding_function', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid']
14723793	25	['Tissue distribution\n\nNorthern blot analyses of the Acdp gene family were carried out using membranes purchased from Origene.']	(3699, 3823)	['PR_EXT:ACDP_or_CNNM', 'SO_EXT:0000704', 'UBERON:0000479']
14723793	26	['A total of 12 mouse tissues were included in the study (Fig.']	(3824, 3884)	['NCBITaxon:10088', 'UBERON:0000479']
14723793	27	['1).']	(3885, 3888)	[]
14723793	28	["Due to sequence homologies between each Acdp member within the conserved domain, probes for Northern bolts were PCR fragments from the last exon and the 3' untranslated region sequences."]	(3889, 4075)	['CHEBI_SO_EXT:molecular_probe', 'GO:0006412', 'PR_EXT:ACDP_or_CNNM', 'SO_EXT:biological_sequence', 'SO:0000857', 'SO_EXT:biological_conservation_process_or_quality', 'SO_EXT:0000417', 'CHEBI_SO_EXT:molecular_probe', 'SO_EXT:0000147', 'SO_EXT:0000205', 'SO_EXT:0000205', 'SO_EXT:0000205', 'SO_EXT:0000205', 'SO_EXT:biological_sequence']
14723793	29	['The mouse Acdp messages showed almost the same tissue distributions as the human ACDP genes.']	(4076, 4168)	['CHEBI:33695', 'NCBITaxon:10088', 'NCBITaxon:9606', 'PR_EXT:ACDP_or_CNNM', 'PR_EXT:ACDP_or_CNNM', 'SO_EXT:0000673', 'SO_EXT:0000704', 'UBERON:0000479']
14723793	30	['Acdp1 message is highly expressed in the brain, while kidney and testis also showed low levels of expression.']	(4169, 4278)	['CHEBI:33695', 'GO:0010467', 'GO:0010467', 'PR_EXT:000005643', 'SO_EXT:0000673', 'UBERON:0000955', 'UBERON:0002113', 'UBERON:0000473']
14723793	31	['Acdp2 showed higher expressions in the brain, kidney and liver.']	(4279, 4342)	['GO:0010467', 'PR_EXT:000005644', 'UBERON:0000955', 'UBERON:0002113', 'UBERON:0002107']
14723793	32	['However, the Acdp2 transcript was not present in the skeleton muscle and skin, and it showed very low levels of expression in the rest of tissues.']	(4343, 4489)	['GO:0010467', 'PR_EXT:000005644', 'SO_EXT:0000673', 'UBERON_EXT:skeletal_muscle_organ_or_tissue', 'UBERON_EXT:skeletal_muscle_organ_or_tissue', 'UBERON_EXT:zone_of_skin_or_skin_of_body', 'UBERON:0000479']
14723793	33	['Acdp3 and Acdp4 showed different levels of expression in all tissues tested; the highest expressions for Acdp3 were observed in the brain, kidney, liver and heart, and the highest expressions for Acdp4 were observed in the kidney, small intestine and testis.']	(4490, 4748)	['GO:0010467', 'GO:0010467', 'GO:0010467', 'PR_EXT:000005645', 'PR_EXT:000005646', 'PR_EXT:000005645', 'PR_EXT:000005646', 'UBERON:0000479', 'UBERON:0000955', 'UBERON:0002113', 'UBERON:0002107', 'UBERON:0000948', 'UBERON:0002113', 'UBERON:0002108', 'UBERON:0002108', 'UBERON:0000473']
14723793	34	['The expression levels for Acdp3 and 4 in skeleton muscle were barely detectable; however, β-actin showed normal expression suggesting that the results were not a consequence of bad RNA quality (data not shown).']	(4749, 4959)	['CHEBI_SO_EXT:RNA', 'GO:0010467', 'GO:0010467', 'PR_EXT:000005645', 'PR_EXT:000003676', 'PR_EXT:000003676', 'PR_EXT:000003676', 'CHEBI_SO_EXT:RNA', 'UBERON_EXT:skeletal_muscle_organ_or_tissue', 'UBERON_EXT:skeletal_muscle_organ_or_tissue']
14723793	35	['The ubiquitous expression pattern may be taken as another indication of the functional importance of Acdp proteins in fundamental biological processes in addition to the sequence conservation in evolutionarily divergent species.']	(4960, 5188)	['CHEBI_PR_EXT:protein', 'GO:0010467', 'GO:0008150', 'GO:0008150', 'NCBITaxon:species', 'PR_EXT:ACDP_or_CNNM', 'CHEBI_PR_EXT:protein', 'SO_EXT:biological_sequence', 'SO_EXT:biological_conservation_process_or_quality']
14723793	36	['Figure 1\n\nNorthern blot analyses of the Acdp gene family.']	(5190, 5247)	['PR_EXT:ACDP_or_CNNM', 'SO_EXT:0000704']
14723793	37	['S. muscle represents skeletal muscle, Sm. Int.']	(5248, 5294)	['UBERON_EXT:skeletal_muscle_organ_or_tissue', 'UBERON_EXT:skeletal_muscle_organ_or_tissue', 'UBERON_EXT:skeletal_muscle_organ_or_tissue', 'UBERON_EXT:skeletal_muscle_organ_or_tissue', 'UBERON_EXT:skeletal_muscle_organ_or_tissue', 'UBERON:0002108', 'UBERON:0002108', 'UBERON:0002108', 'UBERON:0002108']
14723793	38	['represents small intestine.']	(5295, 5322)	['UBERON:0002108', 'UBERON:0002108']
14723793	39	['Multiple Choice Northern Blot filters were purchased from Origene.']	(5323, 5389)	[]
14723793	40	['Chromosomal location\n\nRadiation hybrid mapping indicated that the Acdp1 gene maps to chromosome 19 between markers D19Mit119 (34.3 cR proximal)and D19Mit112 (13.6 cR distal).']	(5391, 5565)	['CHEBI_SO_EXT:molecular_indicator_or_label_or_marker_or_tag', 'GO_SO_EXT:chromosomal_part_or_position_or_region_or_site', 'GO_SO_EXT:chromosomal_part_or_position_or_region_or_site', 'GO_SO_EXT:chromosome', 'PR_EXT:000005643', 'GO_SO_EXT:chromosomal_part_or_position_or_region_or_site', 'GO_SO_EXT:chromosomal_part_or_position_or_region_or_site', 'SO_EXT:radiation_hybrid_mapping_process', 'SO_EXT:radiation_hybrid_mapping_process', 'SO_EXT:radiation_hybrid_mapping_process', 'SO_EXT:0000704', 'GO_SO_EXT:chromosome', 'CHEBI_SO_EXT:molecular_indicator_or_label_or_marker_or_tag']
14723793	41	['The Acdp2 gene maps slightly more distal to the Acdp1 on chromosome 19 between D19Mit9 (2.4 cR proximal) and D19Mit38 (15.1 cR distal).']	(5566, 5701)	['GO_SO_EXT:chromosome', 'PR_EXT:000005644', 'PR_EXT:000005643', 'SO_EXT:0000704', 'GO_SO_EXT:chromosome']
14723793	42	['The Acdp3 and Acdp4 genes map to chromosome 1 within one BAC clone (RP23-294I17), proximal to marker D1Mit171 (17.4 cR).']	(5702, 5822)	['CHEBI_SO_EXT:molecular_indicator_or_label_or_marker_or_tag', 'GO_SO_EXT:chromosome', 'PR_EXT:000005645', 'PR_EXT:000005646', 'SO_EXT:0000704', 'GO_SO_EXT:chromosome', 'SO_EXT:0000153', 'SO_EXT:sequence_cloned_entity', 'CHEBI_SO_EXT:molecular_indicator_or_label_or_marker_or_tag']
14723793	43	['These regions are syntenic to the human counterparts.']	(5823, 5876)	['NCBITaxon:9606', 'SO:0000860']
14723793	44	['Sequence homology and molecular characteristics\n\nThe mouse Acdp genes showed very strong homologies of both nucleotide and AA sequences to the human ACDP genes (Table 1).']	(5878, 6048)	['CHEBI_EXT:polyatomic_entity_or_group', 'CHEBI_SO_EXT:nucleotide', 'CHEBI_SO_EXT:amino_acid', 'NCBITaxon:10088', 'NCBITaxon:9606', 'PR_EXT:ACDP_or_CNNM', 'PR_EXT:ACDP_or_CNNM', 'SO_EXT:biological_sequence', 'SO:0000857', 'SO_EXT:0000704', 'SO:0000857', 'CHEBI_SO_EXT:nucleotide', 'CHEBI_SO_EXT:amino_acid', 'SO_EXT:biological_sequence', 'SO_EXT:0000704']
14723793	45	['The highest homologies were observed between the human ACDP2 and the mouse Acdp2 gene (91% of nucleotide identity, 97% of AA identity and 99.4% of AA homology).']	(6049, 6209)	['CHEBI_SO_EXT:nucleotide', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid', 'NCBITaxon:9606', 'NCBITaxon:10088', 'PR_EXT:000005644', 'PR_EXT:000005644', 'SO:0000857', 'SO_EXT:0000704', 'CHEBI_SO_EXT:nucleotide', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid', 'SO:0000857']
14723793	46	["In addition, the 5' UTR nucleotide sequences (20 bp of nucleotides before start codon) also showed high homologies to the human homologs, for example, the Acdp2 5' UTR sequence showed 95% identities to its human homolog."]	(6210, 6430)	['CHEBI_SO_EXT:nucleotide', 'CHEBI_SO_EXT:nucleotide', 'NCBITaxon:9606', 'NCBITaxon:9606', 'PR_EXT:000005644', 'SO_EXT:0000204', 'SO_EXT:0000204', 'SO_EXT:0000204', 'CHEBI_SO_EXT:nucleotide', 'SO_EXT:biological_sequence', 'SO_EXT:0000028', 'CHEBI_SO_EXT:nucleotide', 'SO_EXT:0000318', 'SO_EXT:0000318', 'SO:0000857', 'SO_EXT:0000853', 'SO_EXT:0000204', 'SO_EXT:0000204', 'SO_EXT:0000204', 'SO_EXT:biological_sequence', 'SO_EXT:0000853']
14723793	47	["However, the homologies in the 3' UTR sequences (20 bp of nucleotides after stop codon) were much lower (40–55%) for all Acdp genes except Acdp4 (90% identity to its human homolog)."]	(6431, 6612)	['CHEBI_SO_EXT:nucleotide', 'NCBITaxon:9606', 'PR_EXT:ACDP_or_CNNM', 'PR_EXT:000005646', 'SO:0000857', 'SO_EXT:0000205', 'SO_EXT:0000205', 'SO_EXT:0000205', 'SO_EXT:biological_sequence', 'SO_EXT:0000028', 'CHEBI_SO_EXT:nucleotide', 'SO_EXT:0000319', 'SO_EXT:0000319', 'SO_EXT:0000704', 'SO_EXT:0000853']
14723793	48	['The ancient conserved domain (ACD) has 55.3% of AA identity and 83.3% of homology between all mouse and human ACDP proteins (Fig.']	(6613, 6742)	['CHEBI_SO_EXT:amino_acid', 'CHEBI_PR_EXT:protein', 'NCBITaxon:10088', 'NCBITaxon:9606', 'PR_EXT:ACDP_or_CNNM', 'CHEBI_PR_EXT:protein', 'SO_EXT:biological_conservation_process_or_quality', 'SO_EXT:0000417', 'CHEBI_SO_EXT:amino_acid', 'SO:0000857']
14723793	49	['2).']	(6743, 6746)	[]
14723793	50	['The ACD domain is evolutionarily conserved in divergent species ranging from bacteria, yeast, C. elegans, D. melanogaster, mouse to human (Fig.']	(6747, 6890)	['NCBITaxon:species', 'NCBITaxon:2', 'NCBITaxon_EXT:yeast', 'NCBITaxon:6239', 'NCBITaxon:6239', 'NCBITaxon:6239', 'NCBITaxon:7227', 'NCBITaxon:7227', 'NCBITaxon:7227', 'NCBITaxon:10088', 'NCBITaxon:9606', 'SO_EXT:0000417', 'SO_EXT:biological_conservation_process_or_quality', 'SO_EXT:biological_conservation_process_or_quality']
14723793	51	['3).']	(6891, 6894)	[]
14723793	52	['Particularly, as shown in Fig.']	(6895, 6925)	[]
14723793	53	['3, Acdp proteins showed very strong AA homology to bacteria CorC protein (35% AA identity with 55% homology), which is involved in magnesium and cobalt efflux [7].']	(6926, 7089)	['CHEBI_PR_EXT:protein', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_PR_EXT:protein', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_EXT:magnesium', 'CHEBI_EXT:cobalt', 'NCBITaxon:2', 'PR_EXT:ACDP_or_CNNM', 'CHEBI_PR_EXT:protein', 'PR_EXT:000022321', 'CHEBI_PR_EXT:protein', 'CHEBI_SO_EXT:amino_acid', 'SO:0000857', 'CHEBI_SO_EXT:amino_acid', 'SO:0000857']
14723793	54	['High AA homology was also observed between the Acdp proteins and the yeast Amip3 protein (35% AA identity with 56% homology).']	(7090, 7215)	['CHEBI_SO_EXT:amino_acid', 'CHEBI_PR_EXT:protein', 'CHEBI_PR_EXT:protein', 'CHEBI_SO_EXT:amino_acid', 'NCBITaxon_EXT:yeast', 'PR_EXT:ACDP_or_CNNM', 'CHEBI_PR_EXT:protein', 'CHEBI_PR_EXT:protein', 'CHEBI_SO_EXT:amino_acid', 'SO:0000857', 'CHEBI_SO_EXT:amino_acid', 'SO:0000857']
14723793	55	['The Amip3 is likely to be a homologous to the bacteria CorC protein.']	(7216, 7284)	['CHEBI_PR_EXT:protein', 'NCBITaxon:2', 'PR_EXT:000022321', 'CHEBI_PR_EXT:protein', 'SO:0000857']
14723793	56	['The Amip3 mutants confer resistance to copper toxicity (Personal communication with Dr. V.C.']	(7285, 7377)	['CHEBI_EXT:copper', 'SO_EXT:sequence_altered_entity']
14723793	57	['Culotte, John Hopkins Bloomberg, School of Public Health).']	(7378, 7436)	[]
14723793	58	['The evolutionary relationships among those proteins are illustrated by a phylogenetic tree constructed based on the AA homology of proteins (Fig.']	(7437, 7582)	['CHEBI_PR_EXT:protein', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_PR_EXT:protein', 'CHEBI_PR_EXT:protein', 'CHEBI_PR_EXT:protein', 'CHEBI_SO_EXT:amino_acid', 'SO:0000857']
14723793	59	['4).']	(7583, 7586)	[]
14723793	60	['Table 1\n\nNucleotide and amino acid homologies (%) between human ACDP and mouse Acdp members.']	(7588, 7680)	['CHEBI_SO_EXT:nucleotide', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid', 'NCBITaxon:9606', 'NCBITaxon:10088', 'PR_EXT:ACDP_or_CNNM', 'PR_EXT:ACDP_or_CNNM', 'CHEBI_SO_EXT:nucleotide', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid', 'SO:0000857']
14723793	61	['Figure 2\n\nAmino acid sequence homology alignment for all of the ACDP and Acdp genes within the ACD domain.']	(7682, 7788)	['CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid', 'PR_EXT:ACDP_or_CNNM', 'PR_EXT:ACDP_or_CNNM', 'CHEBI_SO_EXT:amino_acid', 'CHEBI_SO_EXT:amino_acid', 'SO_EXT:biological_sequence', 'SO:0000857', 'SO_EXT:0000704', 'SO_EXT:0000417']
14723793	62	['The sequence data for the Acdp genes have been deposited in GenBank under accession number AF202994 (Acdp1), AF216961 (Acdp2), AF216964 (Acdp3) and AF216963 (Acdp4).']	(7789, 7954)	['PR_EXT:ACDP_or_CNNM', 'PR_EXT:000005643', 'PR_EXT:000005644', 'PR_EXT:000005645', 'PR_EXT:000005646', 'SO_EXT:biological_sequence', 'SO_EXT:0000704']
